stem,split_old,split_new,prefix,number,source,roya,coco,minador,group_root
ROYA_FONDO_36,train,val,ROYA_FONDO,36,rust_and_leaf_miner,9,0,0,COCO_RECORTE_12
ROYA_FONDO_37,train,val,ROYA_FONDO,37,rust_and_leaf_miner,23,0,0,COCO_RECORTE_12
ROYA_FONDO_38,train,val,ROYA_FONDO,38,rust_and_leaf_miner,2,0,0,COCO_RECORTE_12
ROYA_FONDO_39,val,val,ROYA_FONDO,39,rust_and_leaf_miner,5,0,0,COCO_RECORTE_12
ROYA_FONDO_4,val,val,ROYA_FONDO,4,rust_and_leaf_miner,2,0,0,ROYA_RECORTES_97
ROYA_FONDO_40,val,train,ROYA_FONDO,40,rust_and_leaf_miner,21,0,0,COCO_RECORTE_110
ROYA_FONDO_41,train,train,ROYA_FONDO,41,rust_and_leaf_miner,18,0,0,COCO_RECORTE_110
ROYA_FONDO_42,train,train,ROYA_FONDO,42,rust_and_leaf_miner,27,0,0,COCO_RECORTE_110
ROYA_FONDO_43,val,train,ROYA_FONDO,43,rust_and_leaf_miner,9,0,0,COCO_RECORTE_110
ROYA_FONDO_44,train,train,ROYA_FONDO,44,rust_and_leaf_miner,11,0,0,COCO_RECORTE_110
ROYA_FONDO_45,train,train,ROYA_FONDO,45,rust_and_leaf_miner,12,0,0,COCO_RECORTE_110
ROYA_FONDO_46,train,train,ROYA_FONDO,46,rust_and_leaf_miner,1,0,0,COCO_RECORTE_110
ROYA_FONDO_47,train,train,ROYA_FONDO,47,rust_and_leaf_miner,8,0,0,COCO_RECORTE_110
ROYA_FONDO_48,val,train,ROYA_FONDO,48,rust_and_leaf_miner,11,0,0,COCO_RECORTE_110
ROYA_FONDO_49,train,train,ROYA_FONDO,49,rust_and_leaf_miner,1,0,0,COCO_RECORTE_110
ROYA_FONDO_5,val,val,ROYA_FONDO,5,rust_and_leaf_miner,16,0,0,ROYA_RECORTES_97
ROYA_FONDO_50,train,train,ROYA_FONDO,50,rust_and_leaf_miner,11,0,0,COCO_RECORTE_110
ROYA_FONDO_51,train,train,ROYA_FONDO,51,rust_and_leaf_miner,36,0,0,COCO_RECORTE_110
ROYA_FONDO_52,test,train,ROYA_FONDO,52,rust_and_leaf_miner,6,0,0,COCO_RECORTE_110
ROYA_FONDO_53,train,train,ROYA_FONDO,53,rust_and_leaf_miner,14,0,0,COCO_RECORTE_110
ROYA_FONDO_54,train,train,ROYA_FONDO,54,rust_and_leaf_miner,32,0,0,COCO_RECORTE_110
ROYA_FONDO_55,train,train,ROYA_FONDO,55,rust_and_leaf_miner,23,0,0,COCO_RECORTE_110
ROYA_FONDO_56,test,train,ROYA_FONDO,56,rust_and_leaf_miner,9,0,0,COCO_RECORTE_110
ROYA_FONDO_57,train,train,ROYA_FONDO,57,rust_and_leaf_miner,9,0,0,COCO_RECORTE_110
ROYA_FONDO_58,train,train,ROYA_FONDO,58,rust_and_leaf_miner,16,0,1,COCO_RECORTE_110
ROYA_FONDO_59,train,train,ROYA_FONDO,59,rust_and_leaf_miner,23,0,0,COCO_RECORTE_110
ROYA_FONDO_6,train,val,ROYA_FONDO,6,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_97
ROYA_FONDO_60,train,train,ROYA_FONDO,60,rust_and_leaf_miner,24,0,0,ROYA_RECORTES_90
ROYA_FONDO_61,test,train,ROYA_FONDO,61,rust_and_leaf_miner,25,0,0,ROYA_RECORTES_90
ROYA_FONDO_62,train,train,ROYA_FONDO,62,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_90
ROYA_FONDO_63,test,train,ROYA_FONDO,63,rust_and_leaf_miner,21,0,0,ROYA_RECORTES_90
ROYA_FONDO_64,train,train,ROYA_FONDO,64,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_90
ROYA_FONDO_65,train,train,ROYA_FONDO,65,rust_and_leaf_miner,15,0,0,ROYA_RECORTES_90
ROYA_FONDO_66,train,train,ROYA_FONDO,66,rust_and_leaf_miner,6,0,0,ROYA_RECORTES_90
ROYA_FONDO_67,train,train,ROYA_FONDO,67,rust_and_leaf_miner,7,0,0,ROYA_RECORTES_90
ROYA_FONDO_68,train,train,ROYA_FONDO,68,rust_and_leaf_miner,16,0,0,ROYA_RECORTES_90
ROYA_FONDO_69,val,train,ROYA_FONDO,69,rust_and_leaf_miner,7,0,0,ROYA_RECORTES_90
ROYA_FONDO_7,train,val,ROYA_FONDO,7,rust_and_leaf_miner,10,0,0,ROYA_RECORTES_97
ROYA_FONDO_70,val,train,ROYA_FONDO,70,rust_and_leaf_miner,9,0,1,ROYA_RECORTES_90
ROYA_FONDO_71,train,train,ROYA_FONDO,71,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_90
ROYA_FONDO_72,train,train,ROYA_FONDO,72,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_90
ROYA_FONDO_73,test,train,ROYA_FONDO,73,rust_and_leaf_miner,6,0,0,ROYA_RECORTES_90
ROYA_FONDO_74,train,train,ROYA_FONDO,74,rust_and_leaf_miner,7,0,0,ROYA_RECORTES_90
ROYA_FONDO_75,train,train,ROYA_FONDO,75,rust_and_leaf_miner,27,0,1,ROYA_RECORTES_90
ROYA_FONDO_76,test,train,ROYA_FONDO,76,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_90
ROYA_FONDO_77,train,train,ROYA_FONDO,77,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_90
ROYA_FONDO_78,test,train,ROYA_FONDO,78,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_90
ROYA_FONDO_79,train,train,ROYA_FONDO,79,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_90
ROYA_FONDO_8,test,val,ROYA_FONDO,8,rust_and_leaf_miner,10,0,0,ROYA_RECORTES_97
ROYA_FONDO_80,train,train,ROYA_FONDO,80,rust_and_leaf_miner,2,0,0,COCO_RECORTE_112
ROYA_FONDO_81,val,train,ROYA_FONDO,81,rust_and_leaf_miner,18,0,0,COCO_RECORTE_112
ROYA_FONDO_82,train,train,ROYA_FONDO,82,rust_and_leaf_miner,4,0,0,COCO_RECORTE_112
ROYA_FONDO_83,train,train,ROYA_FONDO,83,rust_and_leaf_miner,11,0,0,COCO_RECORTE_112
ROYA_FONDO_84,train,train,ROYA_FONDO,84,rust_and_leaf_miner,27,0,0,COCO_RECORTE_112
ROYA_FONDO_85,test,train,ROYA_FONDO,85,rust_and_leaf_miner,51,0,0,COCO_RECORTE_112
ROYA_FONDO_86,train,train,ROYA_FONDO,86,rust_and_leaf_miner,9,0,0,COCO_RECORTE_112
ROYA_FONDO_87,val,train,ROYA_FONDO,87,rust_and_leaf_miner,8,0,0,COCO_RECORTE_112
ROYA_FONDO_88,test,train,ROYA_FONDO,88,rust_and_leaf_miner,17,0,0,COCO_RECORTE_112
ROYA_FONDO_89,val,train,ROYA_FONDO,89,rust_and_leaf_miner,15,0,0,COCO_RECORTE_112
ROYA_FONDO_9,train,val,ROYA_FONDO,9,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_97
ROYA_FONDO_90,train,train,ROYA_FONDO,90,rust_and_leaf_miner,17,0,0,COCO_RECORTE_112
ROYA_FONDO_91,test,train,ROYA_FONDO,91,rust_and_leaf_miner,26,0,0,COCO_RECORTE_112
ROYA_FONDO_92,train,train,ROYA_FONDO,92,rust_and_leaf_miner,18,0,0,COCO_RECORTE_112
ROYA_FONDO_93,test,train,ROYA_FONDO,93,rust_and_leaf_miner,3,0,0,COCO_RECORTE_112
ROYA_FONDO_94,train,train,ROYA_FONDO,94,rust_and_leaf_miner,14,0,0,COCO_RECORTE_112
ROYA_MA_1,test,train,ROYA_MA,1,own_field,9,0,0,ROYA_RECORTES_105
ROYA_MA_10,train,train,ROYA_MA,10,own_field,25,0,0,ROYA_RECORTES_105
ROYA_MA_11,val,train,ROYA_MA,11,own_field,44,0,0,ROYA_RECORTES_105
ROYA_MA_12,train,train,ROYA_MA,12,own_field,11,0,0,ROYA_RECORTES_105
ROYA_MA_13,test,train,ROYA_MA,13,own_field,25,0,0,ROYA_RECORTES_105
ROYA_MA_14,test,train,ROYA_MA,14,own_field,30,0,0,ROYA_RECORTES_105
ROYA_MA_15,val,train,ROYA_MA,15,own_field,18,0,0,ROYA_RECORTES_105
ROYA_MA_16,train,train,ROYA_MA,16,own_field,5,0,0,ROYA_RECORTES_105
ROYA_MA_17,train,train,ROYA_MA,17,own_field,21,0,0,ROYA_RECORTES_105
ROYA_MA_18,train,train,ROYA_MA,18,own_field,25,0,0,ROYA_RECORTES_105
ROYA_MA_19,train,train,ROYA_MA,19,own_field,26,0,0,ROYA_RECORTES_105
ROYA_MA_2,train,train,ROYA_MA,2,own_field,19,0,0,ROYA_RECORTES_105
ROYA_MA_20,test,test,ROYA_MA,20,own_field,20,0,0,ROYA_RECORTES_107
ROYA_MA_21,train,test,ROYA_MA,21,own_field,7,0,0,ROYA_RECORTES_107
ROYA_MA_22,train,test,ROYA_MA,22,own_field,8,0,0,ROYA_RECORTES_107
ROYA_MA_23,train,test,ROYA_MA,23,own_field,5,0,0,ROYA_RECORTES_107
ROYA_MA_24,train,test,ROYA_MA,24,own_field,9,0,0,ROYA_RECORTES_107
ROYA_MA_25,train,test,ROYA_MA,25,own_field,29,2,0,ROYA_RECORTES_107
ROYA_MA_26,train,test,ROYA_MA,26,own_field,31,1,0,ROYA_RECORTES_107
ROYA_MA_27,train,test,ROYA_MA,27,own_field,23,0,0,ROYA_RECORTES_107
ROYA_MA_28,train,test,ROYA_MA,28,own_field,10,0,0,ROYA_RECORTES_107
ROYA_MA_29,train,test,ROYA_MA,29,own_field,27,0,0,ROYA_RECORTES_107
ROYA_MA_3,train,train,ROYA_MA,3,own_field,21,0,0,ROYA_RECORTES_105
ROYA_MA_30,train,test,ROYA_MA,30,own_field,44,0,0,ROYA_RECORTES_107
ROYA_MA_31,train,test,ROYA_MA,31,own_field,9,0,0,ROYA_RECORTES_107
ROYA_MA_32,train,test,ROYA_MA,32,own_field,21,0,0,ROYA_RECORTES_107
ROYA_MA_33,test,test,ROYA_MA,33,own_field,33,0,0,ROYA_RECORTES_107
ROYA_MA_34,train,test,ROYA_MA,34,own_field,13,0,0,ROYA_RECORTES_107
ROYA_MA_35,train,test,ROYA_MA,35,own_field,24,0,0,ROYA_RECORTES_107
ROYA_MA_36,train,test,ROYA_MA,36,own_field,50,5,0,ROYA_RECORTES_107
ROYA_MA_37,val,test,ROYA_MA,37,own_field,22,0,0,ROYA_RECORTES_107
ROYA_MA_38,val,test,ROYA_MA,38,own_field,24,0,0,ROYA_RECORTES_107
ROYA_MA_39,train,test,ROYA_MA,39,own_field,25,0,0,ROYA_RECORTES_107
ROYA_MA_4,train,train,ROYA_MA,4,own_field,20,0,0,ROYA_RECORTES_105
ROYA_MA_40,val,train,ROYA_MA,40,own_field,36,0,0,ROYA_RECORTES_108
ROYA_MA_41,test,train,ROYA_MA,41,own_field,39,5,0,ROYA_RECORTES_108
ROYA_MA_42,train,train,ROYA_MA,42,own_field,41,0,0,ROYA_RECORTES_108
ROYA_MA_43,train,train,ROYA_MA,43,own_field,6,0,0,ROYA_RECORTES_108
ROYA_MA_44,test,train,ROYA_MA,44,own_field,21,0,0,ROYA_RECORTES_108
ROYA_MA_45,test,train,ROYA_MA,45,own_field,16,0,0,ROYA_RECORTES_108
ROYA_MA_46,val,train,ROYA_MA,46,own_field,17,0,0,ROYA_RECORTES_108
ROYA_MA_47,test,train,ROYA_MA,47,own_field,17,0,0,ROYA_RECORTES_108
ROYA_MA_48,train,train,ROYA_MA,48,own_field,21,0,0,ROYA_RECORTES_108
ROYA_MA_49,train,train,ROYA_MA,49,own_field,44,0,0,ROYA_RECORTES_108
ROYA_MA_5,train,train,ROYA_MA,5,own_field,23,0,0,ROYA_RECORTES_105
ROYA_MA_50,train,train,ROYA_MA,50,own_field,21,0,0,ROYA_RECORTES_108
ROYA_MA_51,test,train,ROYA_MA,51,own_field,27,0,0,ROYA_RECORTES_108
ROYA_MA_52,test,train,ROYA_MA,52,own_field,9,0,0,ROYA_RECORTES_108
ROYA_MA_53,train,train,ROYA_MA,53,own_field,28,0,0,ROYA_RECORTES_108
ROYA_MA_54,train,train,ROYA_MA,54,own_field,37,0,0,ROYA_RECORTES_108
ROYA_MA_55,train,train,ROYA_MA,55,own_field,20,0,0,ROYA_RECORTES_108
ROYA_MA_56,test,train,ROYA_MA,56,own_field,25,0,0,ROYA_RECORTES_108
ROYA_MA_57,train,train,ROYA_MA,57,own_field,31,0,0,ROYA_RECORTES_108
ROYA_MA_58,test,train,ROYA_MA,58,own_field,37,0,0,ROYA_RECORTES_108
ROYA_MA_59,val,train,ROYA_MA,59,own_field,8,0,0,ROYA_RECORTES_108
ROYA_MA_6,val,train,ROYA_MA,6,own_field,17,0,0,ROYA_RECORTES_105
ROYA_MA_60,train,val,ROYA_MA,60,own_field,9,0,0,ROYA_MA_60
ROYA_MA_7,train,train,ROYA_MA,7,own_field,18,0,0,ROYA_RECORTES_105
ROYA_MA_8,train,train,ROYA_MA,8,own_field,32,0,0,ROYA_RECORTES_105
ROYA_MA_9,train,train,ROYA_MA,9,own_field,24,0,0,ROYA_RECORTES_105
ROYA_Muy_A_1,train,train,ROYA_Muy_A,1,own_field,74,0,0,ROYA_RECORTES_76
ROYA_Muy_A_10,train,train,ROYA_Muy_A,10,own_field,5,0,0,ROYA_RECORTES_76
ROYA_Muy_A_11,train,train,ROYA_Muy_A,11,own_field,10,0,0,ROYA_RECORTES_76
ROYA_Muy_A_12,train,train,ROYA_Muy_A,12,own_field,42,0,0,ROYA_RECORTES_76
ROYA_Muy_A_13,train,train,ROYA_Muy_A,13,own_field,14,0,0,ROYA_RECORTES_76
ROYA_Muy_A_14,train,train,ROYA_Muy_A,14,own_field,65,0,0,ROYA_RECORTES_76
ROYA_Muy_A_15,train,train,ROYA_Muy_A,15,own_field,73,0,0,ROYA_RECORTES_76
ROYA_Muy_A_16,train,train,ROYA_Muy_A,16,own_field,38,0,0,ROYA_RECORTES_76
ROYA_Muy_A_17,train,train,ROYA_Muy_A,17,own_field,41,0,0,ROYA_RECORTES_76
ROYA_Muy_A_18,train,train,ROYA_Muy_A,18,own_field,70,0,0,ROYA_RECORTES_76
ROYA_Muy_A_19,val,train,ROYA_Muy_A,19,own_field,63,0,0,ROYA_RECORTES_76
ROYA_Muy_A_2,train,train,ROYA_Muy_A,2,own_field,24,0,0,ROYA_RECORTES_76
ROYA_Muy_A_20,train,train,ROYA_Muy_A,20,own_field,14,0,0,ROYA_Muy_A_23
ROYA_Muy_A_21,train,train,ROYA_Muy_A,21,own_field,16,0,0,ROYA_Muy_A_23
ROYA_Muy_A_22,train,train,ROYA_Muy_A,22,own_field,31,0,0,ROYA_Muy_A_23
ROYA_Muy_A_23,train,train,ROYA_Muy_A,23,own_field,22,0,0,ROYA_Muy_A_23
ROYA_Muy_A_24,train,train,ROYA_Muy_A,24,own_field,25,0,0,ROYA_Muy_A_23
ROYA_Muy_A_25,test,train,ROYA_Muy_A,25,own_field,25,0,0,ROYA_Muy_A_23
ROYA_Muy_A_26,train,train,ROYA_Muy_A,26,own_field,18,0,0,ROYA_Muy_A_23
ROYA_Muy_A_27,train,train,ROYA_Muy_A,27,own_field,27,0,0,ROYA_Muy_A_23
ROYA_Muy_A_28,train,train,ROYA_Muy_A,28,own_field,41,0,0,ROYA_Muy_A_23
ROYA_Muy_A_29,train,train,ROYA_Muy_A,29,own_field,16,0,0,ROYA_Muy_A_23
ROYA_Muy_A_3,train,train,ROYA_Muy_A,3,own_field,27,0,0,ROYA_RECORTES_76
ROYA_Muy_A_30,test,train,ROYA_Muy_A,30,own_field,9,0,0,ROYA_Muy_A_23
ROYA_Muy_A_31,train,train,ROYA_Muy_A,31,own_field,31,0,0,ROYA_Muy_A_23
ROYA_Muy_A_4,val,train,ROYA_Muy_A,4,own_field,44,0,0,ROYA_RECORTES_76
ROYA_Muy_A_5,test,train,ROYA_Muy_A,5,own_field,16,0,0,ROYA_RECORTES_76
ROYA_Muy_A_6,train,train,ROYA_Muy_A,6,own_field,11,0,0,ROYA_RECORTES_76
ROYA_Muy_A_7,train,train,ROYA_Muy_A,7,own_field,28,0,0,ROYA_RECORTES_76
ROYA_Muy_A_8,val,train,ROYA_Muy_A,8,own_field,43,0,0,ROYA_RECORTES_76
ROYA_Muy_A_9,train,train,ROYA_Muy_A,9,own_field,44,0,0,ROYA_RECORTES_76
ROYA_P_A_1,val,train,ROYA_P_A,1,own_field,18,0,0,ROYA_P_A_13
ROYA_P_A_10,train,train,ROYA_P_A,10,own_field,8,0,0,ROYA_P_A_13
ROYA_P_A_11,train,train,ROYA_P_A,11,own_field,2,0,0,ROYA_P_A_13
ROYA_P_A_12,val,train,ROYA_P_A,12,own_field,8,0,0,ROYA_P_A_13
ROYA_P_A_13,train,train,ROYA_P_A,13,own_field,3,0,0,ROYA_P_A_13
ROYA_P_A_14,train,train,ROYA_P_A,14,own_field,5,2,0,ROYA_P_A_13
ROYA_P_A_15,train,train,ROYA_P_A,15,own_field,16,0,0,ROYA_P_A_13
ROYA_P_A_16,train,train,ROYA_P_A,16,own_field,18,0,0,ROYA_P_A_13
ROYA_P_A_17,train,train,ROYA_P_A,17,own_field,4,0,0,ROYA_P_A_13
ROYA_P_A_18,train,train,ROYA_P_A,18,own_field,16,0,0,ROYA_P_A_13
ROYA_P_A_19,train,train,ROYA_P_A,19,own_field,3,0,0,ROYA_P_A_13
ROYA_P_A_2,train,train,ROYA_P_A,2,own_field,5,0,0,ROYA_P_A_13
ROYA_P_A_20,train,val,ROYA_P_A,20,own_field,4,0,0,ROYA_P_A_27
ROYA_P_A_21,train,val,ROYA_P_A,21,own_field,6,0,0,ROYA_P_A_27
ROYA_P_A_22,val,val,ROYA_P_A,22,own_field,1,0,0,ROYA_P_A_27
ROYA_P_A_23,train,val,ROYA_P_A,23,own_field,16,0,0,ROYA_P_A_27
ROYA_P_A_24,train,val,ROYA_P_A,24,own_field,4,0,0,ROYA_P_A_27
ROYA_P_A_25,val,val,ROYA_P_A,25,own_field,16,1,0,ROYA_P_A_27
ROYA_P_A_26,test,val,ROYA_P_A,26,own_field,12,0,0,ROYA_P_A_27
ROYA_P_A_27,train,val,ROYA_P_A,27,own_field,10,0,0,ROYA_P_A_27
ROYA_P_A_28,train,val,ROYA_P_A,28,own_field,4,0,0,ROYA_P_A_27
ROYA_P_A_29,train,val,ROYA_P_A,29,own_field,3,0,0,ROYA_P_A_27
ROYA_P_A_3,val,train,ROYA_P_A,3,own_field,6,0,0,ROYA_P_A_13
ROYA_P_A_30,train,val,ROYA_P_A,30,own_field,5,0,0,ROYA_P_A_27
ROYA_P_A_31,train,val,ROYA_P_A,31,own_field,3,0,0,ROYA_P_A_27
ROYA_P_A_32,val,val,ROYA_P_A,32,own_field,12,0,0,ROYA_P_A_27
ROYA_P_A_33,train,val,ROYA_P_A,33,own_field,3,0,0,ROYA_P_A_27
ROYA_P_A_34,train,val,ROYA_P_A,34,own_field,4,0,0,ROYA_P_A_27
ROYA_P_A_35,train,val,ROYA_P_A,35,own_field,4,0,0,ROYA_P_A_27
ROYA_P_A_36,train,val,ROYA_P_A,36,own_field,13,0,0,ROYA_P_A_27
ROYA_P_A_37,val,val,ROYA_P_A,37,own_field,15,0,0,ROYA_P_A_27
ROYA_P_A_38,val,val,ROYA_P_A,38,own_field,8,0,0,ROYA_P_A_27
ROYA_P_A_39,train,val,ROYA_P_A,39,own_field,9,0,0,ROYA_P_A_27
ROYA_P_A_4,train,train,ROYA_P_A,4,own_field,5,0,0,ROYA_P_A_13
ROYA_P_A_40,test,test,ROYA_P_A,40,own_field,9,0,0,ROYA_P_A_42
ROYA_P_A_41,train,test,ROYA_P_A,41,own_field,8,0,0,ROYA_P_A_42
ROYA_P_A_42,val,test,ROYA_P_A,42,own_field,11,0,0,ROYA_P_A_42
ROYA_P_A_43,train,test,ROYA_P_A,43,own_field,21,0,0,ROYA_P_A_42
ROYA_P_A_44,test,test,ROYA_P_A,44,own_field,13,0,0,ROYA_P_A_42
ROYA_P_A_45,train,test,ROYA_P_A,45,own_field,10,0,0,ROYA_P_A_42
ROYA_P_A_46,train,test,ROYA_P_A,46,own_field,13,0,0,ROYA_P_A_42
ROYA_P_A_47,test,test,ROYA_P_A,47,own_field,11,0,0,ROYA_P_A_42
ROYA_P_A_48,train,test,ROYA_P_A,48,own_field,6,0,0,ROYA_P_A_42
ROYA_P_A_49,train,test,ROYA_P_A,49,own_field,19,0,0,ROYA_P_A_42
ROYA_P_A_5,train,train,ROYA_P_A,5,own_field,17,0,0,ROYA_P_A_13
ROYA_P_A_50,train,test,ROYA_P_A,50,own_field,16,0,0,ROYA_P_A_42
ROYA_P_A_51,train,test,ROYA_P_A,51,own_field,11,1,0,ROYA_P_A_42
ROYA_P_A_52,train,test,ROYA_P_A,52,own_field,2,0,0,ROYA_P_A_42
ROYA_P_A_53,train,test,ROYA_P_A,53,own_field,1,0,0,ROYA_P_A_42
ROYA_P_A_54,train,test,ROYA_P_A,54,own_field,2,0,0,ROYA_P_A_42
ROYA_P_A_55,train,test,ROYA_P_A,55,own_field,1,0,0,ROYA_P_A_42
ROYA_P_A_56,train,test,ROYA_P_A,56,own_field,8,0,0,ROYA_P_A_42
ROYA_P_A_57,train,test,ROYA_P_A,57,own_field,2,0,0,ROYA_P_A_42
ROYA_P_A_58,test,test,ROYA_P_A,58,own_field,1,0,0,ROYA_P_A_42
ROYA_P_A_59,train,test,ROYA_P_A,59,own_field,10,0,0,ROYA_P_A_42
ROYA_P_A_6,train,train,ROYA_P_A,6,own_field,7,1,0,ROYA_P_A_13
ROYA_P_A_60,train,train,ROYA_P_A,60,own_field,11,0,0,ROYA_P_A_61
ROYA_P_A_61,val,train,ROYA_P_A,61,own_field,1,0,0,ROYA_P_A_61
ROYA_P_A_7,train,train,ROYA_P_A,7,own_field,6,0,0,ROYA_P_A_13
ROYA_P_A_8,train,train,ROYA_P_A,8,own_field,11,0,0,ROYA_P_A_13
ROYA_P_A_9,val,train,ROYA_P_A,9,own_field,8,0,0,ROYA_P_A_13
ROYA_RECORTES_1,val,test,ROYA_RECORTES,1,rust_and_leaf_miner,6,0,0,MINADO_RECORTES_96
ROYA_RECORTES_10,train,test,ROYA_RECORTES,10,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_9
ROYA_RECORTES_100,test,test,ROYA_RECORTES,100,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_104
ROYA_RECORTES_101,train,test,ROYA_RECORTES,101,rust_and_leaf_miner,12,0,0,ROYA_RECORTES_104
ROYA_RECORTES_102,test,val,ROYA_RECORTES,102,rust_and_leaf_miner,9,0,0,ROYA_RECORTES_102
ROYA_RECORTES_103,train,test,ROYA_RECORTES,103,rust_and_leaf_miner,7,0,0,ROYA_RECORTES_104
ROYA_RECORTES_104,train,test,ROYA_RECORTES,104,rust_and_leaf_miner,9,0,0,ROYA_RECORTES_104
ROYA_RECORTES_105,val,train,ROYA_RECORTES,105,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_105
ROYA_RECORTES_106,train,test,ROYA_RECORTES,106,rust_and_leaf_miner,2,0,0,ROYA_RECORTES_104
ROYA_RECORTES_107,train,test,ROYA_RECORTES,107,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_107
ROYA_RECORTES_108,train,train,ROYA_RECORTES,108,rust_and_leaf_miner,9,0,0,ROYA_RECORTES_108
ROYA_RECORTES_109,train,test,ROYA_RECORTES,109,rust_and_leaf_miner,6,0,0,ROYA_RECORTES_104
ROYA_RECORTES_11,test,test,ROYA_RECORTES,11,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_9
ROYA_RECORTES_110,train,test,ROYA_RECORTES,110,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_104
ROYA_RECORTES_12,train,test,ROYA_RECORTES,12,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_9
ROYA_RECORTES_13,train,val,ROYA_RECORTES,13,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_97
ROYA_RECORTES_14,train,test,ROYA_RECORTES,14,rust_and_leaf_miner,12,0,0,ROYA_RECORTES_9
ROYA_RECORTES_15,train,test,ROYA_RECORTES,15,rust_and_leaf_miner,10,0,0,ROYA_RECORTES_9
ROYA_RECORTES_16,train,test,ROYA_RECORTES,16,rust_and_leaf_miner,2,0,0,ROYA_RECORTES_9
ROYA_RECORTES_17,train,val,ROYA_RECORTES,17,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_97
ROYA_RECORTES_18,train,test,ROYA_RECORTES,18,rust_and_leaf_miner,20,0,0,ROYA_RECORTES_9
ROYA_RECORTES_19,train,test,ROYA_RECORTES,19,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_9
ROYA_RECORTES_2,train,val,ROYA_RECORTES,2,rust_and_leaf_miner,18,0,0,ROYA_RECORTES_97
ROYA_RECORTES_20,train,train,ROYA_RECORTES,20,rust_and_leaf_miner,13,0,0,ROYA_RECORTES_35
ROYA_RECORTES_21,train,train,ROYA_RECORTES,21,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_35
ROYA_RECORTES_22,val,train,ROYA_RECORTES,22,rust_and_leaf_miner,12,0,0,ROYA_RECORTES_22
ROYA_RECORTES_23,train,val,ROYA_RECORTES,23,rust_and_leaf_miner,12,0,0,ROYA_RECORTES_97
ROYA_RECORTES_24,train,train,ROYA_RECORTES,24,rust_and_leaf_miner,7,0,0,ROYA_RECORTES_35
ROYA_RECORTES_25,train,train,ROYA_RECORTES,25,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_35
ROYA_RECORTES_26,train,train,ROYA_RECORTES,26,rust_and_leaf_miner,4,0,1,ROYA_RECORTES_35
ROYA_RECORTES_27,train,train,ROYA_RECORTES,27,rust_and_leaf_miner,3,0,0,ROYA_RECORTES_35
ROYA_RECORTES_28,val,train,ROYA_RECORTES,28,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_35
ROYA_RECORTES_29,train,train,ROYA_RECORTES,29,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_35
ROYA_RECORTES_3,train,test,ROYA_RECORTES,3,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_9
ROYA_RECORTES_30,val,train,ROYA_RECORTES,30,rust_and_leaf_miner,3,0,0,ROYA_RECORTES_35
ROYA_RECORTES_31,train,train,ROYA_RECORTES,31,rust_and_leaf_miner,3,0,0,ROYA_RECORTES_35
ROYA_RECORTES_32,val,train,ROYA_RECORTES,32,rust_and_leaf_miner,3,0,0,ROYA_RECORTES_35
ROYA_RECORTES_33,train,train,ROYA_RECORTES,33,rust_and_leaf_miner,2,0,0,ROYA_RECORTES_35
ROYA_RECORTES_34,test,train,ROYA_RECORTES,34,rust_and_leaf_miner,4,0,0,ROYA_RECORTES_35
ROYA_RECORTES_35,train,train,ROYA_RECORTES,35,rust_and_leaf_miner,2,0,0,ROYA_RECORTES_35
ROYA_RECORTES_36,val,train,ROYA_RECORTES,36,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_35
ROYA_RECORTES_37,test,train,ROYA_RECORTES,37,rust_and_leaf_miner,5,0,0,ROYA_RECORTES_35
ROYA_RECORTES_38,val,train,ROYA_RECORTES,38,rust_and_leaf_miner,7,0,0,ROYA_RECORTES_35
ROYA_RECORTES_39,train,train,ROYA_RECORTES,39,rust_and_leaf_miner,6,0,0,ROYA_RECORTES_35
ROYA_RECORTES_4,val,test,ROYA_RECORTES,4,rust_and_leaf_miner,10,0,0,ROYA_RECORTES_9
ROYA_RECORTES_40,val,train,ROYA_RECORTES,40,rust_and_leaf_miner,9,0,0,ROYA_RECORTES_44
