stem,split,prefix,trailing_number,source,roya_count,coco_count,minador_count,total_annots,is_background
COCO_M_A_10,val,COCO_M_A,10,own_field,0,9,0,9,False
COCO_M_A_103,val,COCO_M_A,103,own_field,3,14,0,17,False
COCO_M_A_13,val,COCO_M_A,13,own_field,0,17,0,17,False
COCO_M_A_30,val,COCO_M_A,30,own_field,2,10,0,12,False
COCO_M_A_5,val,COCO_M_A,5,own_field,1,16,0,17,False
COCO_M_A_56,val,COCO_M_A,56,own_field,0,13,0,13,False
COCO_M_A_64,val,COCO_M_A,64,own_field,0,20,0,20,False
COCO_M_A_65,val,COCO_M_A,65,own_field,1,15,0,16,False
COCO_M_A_7,val,COCO_M_A,7,own_field,0,10,0,10,False
COCO_M_A_84,val,COCO_M_A,84,own_field,0,19,0,19,False
COCO_M_A_9,val,COCO_M_A,9,own_field,0,13,0,13,False
COCO_M_A_91,val,COCO_M_A,91,own_field,0,10,0,10,False
COCO_Muy_A_10,val,COCO_Muy_A,10,own_field,0,17,0,17,False
COCO_Muy_A_103,val,COCO_Muy_A,103,own_field,0,23,0,23,False
COCO_Muy_A_104,val,COCO_Muy_A,104,own_field,0,40,0,40,False
COCO_Muy_A_112,val,COCO_Muy_A,112,own_field,3,29,0,32,False
COCO_Muy_A_14,val,COCO_Muy_A,14,own_field,0,23,0,23,False
COCO_Muy_A_58,val,COCO_Muy_A,58,own_field,0,31,0,31,False
COCO_Muy_A_59,val,COCO_Muy_A,59,own_field,0,26,0,26,False
COCO_Muy_A_65,val,COCO_Muy_A,65,own_field,1,25,0,26,False
COCO_Muy_A_76,val,COCO_Muy_A,76,own_field,1,24,0,25,False
COCO_Muy_A_85,val,COCO_Muy_A,85,own_field,2,70,0,72,False
COCO_Muy_A_94,val,COCO_Muy_A,94,own_field,1,42,0,43,False
COCO_Muy_A_98,val,COCO_Muy_A,98,own_field,0,50,0,50,False
COCO_P_A_2,val,COCO_P_A,2,own_field,0,6,0,6,False
COCO_P_A_23,val,COCO_P_A,23,own_field,0,24,0,24,False
COCO_P_A_28,val,COCO_P_A,28,own_field,0,2,0,2,False
COCO_P_A_29,val,COCO_P_A,29,own_field,0,12,0,12,False
COCO_P_A_38,val,COCO_P_A,38,own_field,0,6,0,6,False
COCO_P_A_4,val,COCO_P_A,4,own_field,1,5,0,6,False
COCO_P_A_49,val,COCO_P_A,49,own_field,0,9,0,9,False
COCO_P_A_5,val,COCO_P_A,5,own_field,0,4,0,4,False
COCO_P_A_55,val,COCO_P_A,55,own_field,1,8,0,9,False
COCO_P_A_77,val,COCO_P_A,77,own_field,0,3,0,3,False
COCO_P_A_9,val,COCO_P_A,9,own_field,0,4,0,4,False
COCO_RECORTE_10,val,COCO_RECORTE,10,own_field,0,3,0,3,False
COCO_RECORTE_101,val,COCO_RECORTE,101,own_field,0,2,0,2,False
COCO_RECORTE_102,val,COCO_RECORTE,102,own_field,0,7,0,7,False
COCO_RECORTE_105,val,COCO_RECORTE,105,own_field,0,5,0,5,False
COCO_RECORTE_11,val,COCO_RECORTE,11,own_field,0,4,0,4,False
COCO_RECORTE_12,val,COCO_RECORTE,12,own_field,0,1,0,1,False
COCO_RECORTE_127,val,COCO_RECORTE,127,own_field,0,7,0,7,False
COCO_RECORTE_133,val,COCO_RECORTE,133,own_field,0,9,0,9,False
COCO_RECORTE_134,val,COCO_RECORTE,134,own_field,0,5,0,5,False
COCO_RECORTE_138,val,COCO_RECORTE,138,own_field,0,3,0,3,False
COCO_RECORTE_149,val,COCO_RECORTE,149,own_field,0,11,0,11,False
COCO_RECORTE_153,val,COCO_RECORTE,153,own_field,0,22,0,22,False
COCO_RECORTE_155,val,COCO_RECORTE,155,own_field,0,12,0,12,False
COCO_RECORTE_20,val,COCO_RECORTE,20,own_field,0,4,0,4,False
COCO_RECORTE_32,val,COCO_RECORTE,32,own_field,0,4,0,4,False
COCO_RECORTE_38,val,COCO_RECORTE,38,own_field,0,4,0,4,False
COCO_RECORTE_39,val,COCO_RECORTE,39,own_field,0,5,0,5,False
COCO_RECORTE_42,val,COCO_RECORTE,42,own_field,0,2,0,2,False
COCO_RECORTE_63,val,COCO_RECORTE,63,own_field,0,2,0,2,False
COCO_RECORTE_66,val,COCO_RECORTE,66,own_field,0,2,0,2,False
COCO_RECORTE_79,val,COCO_RECORTE,79,own_field,0,6,0,6,False
COCO_RECORTE_82,val,COCO_RECORTE,82,own_field,0,4,0,4,False
COCO_RECORTE_84,val,COCO_RECORTE,84,own_field,0,2,0,2,False
COCO_RECORTE_87,val,COCO_RECORTE,87,own_field,0,6,0,6,False
COCO_RECORTE_88,val,COCO_RECORTE,88,own_field,0,10,0,10,False
COCO_RECORTE_91,val,COCO_RECORTE,91,own_field,0,3,0,3,False
COCO_RECORTE_97,val,COCO_RECORTE,97,own_field,0,5,0,5,False
COCO_RECORTE_99,val,COCO_RECORTE,99,own_field,0,6,0,6,False
MINADOR_12,val,MINADOR,12,rust_and_leaf_miner,3,0,2,5,False
MINADOR_13,val,MINADOR,13,rust_and_leaf_miner,0,0,4,4,False
MINADOR_18,val,MINADOR,18,rust_and_leaf_miner,0,0,5,5,False
MINADOR_32,val,MINADOR,32,rust_and_leaf_miner,0,0,6,6,False
MINADOR_56,val,MINADOR,56,rust_and_leaf_miner,0,0,7,7,False
MINADOR_61,val,MINADOR,61,rust_and_leaf_miner,0,0,4,4,False
MINADOR_64,val,MINADOR,64,rust_and_leaf_miner,0,0,7,7,False
MINADOR_66,val,MINADOR,66,rust_and_leaf_miner,0,0,12,12,False
MINADOR_72,val,MINADOR,72,rust_and_leaf_miner,0,0,8,8,False
MINADOR_9,val,MINADOR,9,rust_and_leaf_miner,0,0,6,6,False
MINADO_RECORTES_10,val,MINADO_RECORTES,10,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_103,val,MINADO_RECORTES,103,rust_and_leaf_miner,0,0,5,5,False
MINADO_RECORTES_109,val,MINADO_RECORTES,109,rust_and_leaf_miner,0,0,9,9,False
MINADO_RECORTES_11,val,MINADO_RECORTES,11,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_129,val,MINADO_RECORTES,129,rust_and_leaf_miner,0,0,8,8,False
MINADO_RECORTES_132,val,MINADO_RECORTES,132,rust_and_leaf_miner,0,0,6,6,False
MINADO_RECORTES_16,val,MINADO_RECORTES,16,rust_and_leaf_miner,1,0,3,4,False
MINADO_RECORTES_2,val,MINADO_RECORTES,2,rust_and_leaf_miner,0,0,4,4,False
MINADO_RECORTES_29,val,MINADO_RECORTES,29,rust_and_leaf_miner,0,0,2,2,False
MINADO_RECORTES_32,val,MINADO_RECORTES,32,rust_and_leaf_miner,0,0,5,5,False
MINADO_RECORTES_35,val,MINADO_RECORTES,35,rust_and_leaf_miner,0,0,2,2,False
MINADO_RECORTES_4,val,MINADO_RECORTES,4,rust_and_leaf_miner,0,0,6,6,False
MINADO_RECORTES_43,val,MINADO_RECORTES,43,rust_and_leaf_miner,0,0,4,4,False
MINADO_RECORTES_46,val,MINADO_RECORTES,46,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_49,val,MINADO_RECORTES,49,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_51,val,MINADO_RECORTES,51,rust_and_leaf_miner,0,0,2,2,False
MINADO_RECORTES_57,val,MINADO_RECORTES,57,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_63,val,MINADO_RECORTES,63,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_72,val,MINADO_RECORTES,72,rust_and_leaf_miner,0,0,4,4,False
MINADO_RECORTES_8,val,MINADO_RECORTES,8,rust_and_leaf_miner,0,0,6,6,False
MINADO_RECORTES_81,val,MINADO_RECORTES,81,rust_and_leaf_miner,0,0,3,3,False
MINADO_RECORTES_85,val,MINADO_RECORTES,85,rust_and_leaf_miner,0,0,7,7,False
MINADO_RECORTES_86,val,MINADO_RECORTES,86,rust_and_leaf_miner,0,0,2,2,False
MINADO_RECORTES_88,val,MINADO_RECORTES,88,rust_and_leaf_miner,0,0,2,2,False
MINADO_RECORTES_98,val,MINADO_RECORTES,98,rust_and_leaf_miner,0,0,3,3,False
MINEIRO_108,val,MINEIRO,108,rust_and_leaf_miner,0,0,7,7,False
MINEIRO_114,val,MINEIRO,114,rust_and_leaf_miner,0,0,6,6,False
MINEIRO_116,val,MINEIRO,116,rust_and_leaf_miner,0,0,2,2,False
MINEIRO_141,val,MINEIRO,141,rust_and_leaf_miner,0,0,12,12,False
MINEIRO_145,val,MINEIRO,145,rust_and_leaf_miner,0,0,5,5,False
MINEIRO_156,val,MINEIRO,156,rust_and_leaf_miner,0,0,10,10,False
MINEIRO_17,val,MINEIRO,17,rust_and_leaf_miner,0,0,12,12,False
MINEIRO_171,val,MINEIRO,171,rust_and_leaf_miner,0,0,9,9,False
MINEIRO_172,val,MINEIRO,172,rust_and_leaf_miner,0,0,8,8,False
MINEIRO_187,val,MINEIRO,187,rust_and_leaf_miner,0,0,6,6,False
MINEIRO_21,val,MINEIRO,21,rust_and_leaf_miner,0,0,5,5,False
MINEIRO_3,val,MINEIRO,3,rust_and_leaf_miner,0,0,5,5,False
MINEIRO_44,val,MINEIRO,44,rust_and_leaf_miner,0,0,10,10,False
MINEIRO_50,val,MINEIRO,50,rust_and_leaf_miner,0,0,8,8,False
MINEIRO_52,val,MINEIRO,52,rust_and_leaf_miner,0,0,7,7,False
MINEIRO_61,val,MINEIRO,61,rust_and_leaf_miner,0,0,5,5,False
MINEIRO_72,val,MINEIRO,72,rust_and_leaf_miner,0,0,11,11,False
MINEIRO_73,val,MINEIRO,73,rust_and_leaf_miner,0,0,9,9,False
MINEIRO_77,val,MINEIRO,77,rust_and_leaf_miner,0,0,11,11,False
MINEIRO_78,val,MINEIRO,78,rust_and_leaf_miner,0,0,4,4,False
MINEIRO_80,val,MINEIRO,80,rust_and_leaf_miner,0,0,7,7,False
MINEIRO_88,val,MINEIRO,88,rust_and_leaf_miner,0,0,7,7,False
MINEIRO_89,val,MINEIRO,89,rust_and_leaf_miner,0,0,14,14,False
MINEIRO_92,val,MINEIRO,92,rust_and_leaf_miner,0,0,13,13,False
MINEIRO_95,val,MINEIRO,95,rust_and_leaf_miner,0,0,2,2,False
MINEIRO_96,val,MINEIRO,96,rust_and_leaf_miner,0,0,8,8,False
ROYA_FONDO_17,val,ROYA_FONDO,17,rust_and_leaf_miner,11,0,0,11,False
ROYA_FONDO_27,val,ROYA_FONDO,27,rust_and_leaf_miner,6,0,0,6,False
ROYA_FONDO_35,val,ROYA_FONDO,35,rust_and_leaf_miner,16,0,0,16,False
ROYA_FONDO_39,val,ROYA_FONDO,39,rust_and_leaf_miner,5,0,0,5,False
ROYA_FONDO_4,val,ROYA_FONDO,4,rust_and_leaf_miner,2,0,0,2,False
ROYA_FONDO_40,val,ROYA_FONDO,40,rust_and_leaf_miner,21,0,0,21,False
ROYA_FONDO_43,val,ROYA_FONDO,43,rust_and_leaf_miner,9,0,0,9,False
ROYA_FONDO_48,val,ROYA_FONDO,48,rust_and_leaf_miner,11,0,0,11,False
ROYA_FONDO_5,val,ROYA_FONDO,5,rust_and_leaf_miner,16,0,0,16,False
ROYA_FONDO_69,val,ROYA_FONDO,69,rust_and_leaf_miner,7,0,0,7,False
ROYA_FONDO_70,val,ROYA_FONDO,70,rust_and_leaf_miner,9,0,1,10,False
ROYA_FONDO_81,val,ROYA_FONDO,81,rust_and_leaf_miner,18,0,0,18,False
ROYA_FONDO_87,val,ROYA_FONDO,87,rust_and_leaf_miner,8,0,0,8,False
ROYA_FONDO_89,val,ROYA_FONDO,89,rust_and_leaf_miner,15,0,0,15,False
ROYA_MA_11,val,ROYA_MA,11,own_field,44,0,0,44,False
ROYA_MA_15,val,ROYA_MA,15,own_field,18,0,0,18,False
ROYA_MA_37,val,ROYA_MA,37,own_field,22,0,0,22,False
ROYA_MA_38,val,ROYA_MA,38,own_field,24,0,0,24,False
ROYA_MA_40,val,ROYA_MA,40,own_field,36,0,0,36,False
ROYA_MA_46,val,ROYA_MA,46,own_field,17,0,0,17,False
ROYA_MA_59,val,ROYA_MA,59,own_field,8,0,0,8,False
ROYA_MA_6,val,ROYA_MA,6,own_field,17,0,0,17,False
ROYA_Muy_A_19,val,ROYA_Muy_A,19,own_field,63,0,0,63,False
ROYA_Muy_A_4,val,ROYA_Muy_A,4,own_field,44,0,0,44,False
ROYA_Muy_A_8,val,ROYA_Muy_A,8,own_field,43,0,0,43,False
ROYA_P_A_1,val,ROYA_P_A,1,own_field,18,0,0,18,False
ROYA_P_A_12,val,ROYA_P_A,12,own_field,8,0,0,8,False
ROYA_P_A_22,val,ROYA_P_A,22,own_field,1,0,0,1,False
ROYA_P_A_25,val,ROYA_P_A,25,own_field,16,1,0,17,False
ROYA_P_A_3,val,ROYA_P_A,3,own_field,6,0,0,6,False
ROYA_P_A_32,val,ROYA_P_A,32,own_field,12,0,0,12,False
ROYA_P_A_37,val,ROYA_P_A,37,own_field,15,0,0,15,False
ROYA_P_A_38,val,ROYA_P_A,38,own_field,8,0,0,8,False
ROYA_P_A_42,val,ROYA_P_A,42,own_field,11,0,0,11,False
ROYA_P_A_61,val,ROYA_P_A,61,own_field,1,0,0,1,False
ROYA_P_A_9,val,ROYA_P_A,9,own_field,8,0,0,8,False
ROYA_RECORTES_1,val,ROYA_RECORTES,1,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_105,val,ROYA_RECORTES,105,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_22,val,ROYA_RECORTES,22,rust_and_leaf_miner,12,0,0,12,False
ROYA_RECORTES_28,val,ROYA_RECORTES,28,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_30,val,ROYA_RECORTES,30,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_32,val,ROYA_RECORTES,32,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_36,val,ROYA_RECORTES,36,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_38,val,ROYA_RECORTES,38,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_4,val,ROYA_RECORTES,4,rust_and_leaf_miner,10,0,0,10,False
ROYA_RECORTES_40,val,ROYA_RECORTES,40,rust_and_leaf_miner,9,0,0,9,False
ROYA_RECORTES_43,val,ROYA_RECORTES,43,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_47,val,ROYA_RECORTES,47,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_56,val,ROYA_RECORTES,56,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_61,val,ROYA_RECORTES,61,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_63,val,ROYA_RECORTES,63,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_70,val,ROYA_RECORTES,70,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_84,val,ROYA_RECORTES,84,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_94,val,ROYA_RECORTES,94,rust_and_leaf_miner,6,0,0,6,False
SANAS_NUEVAS_114,val,SANAS_NUEVAS,114,own_field,0,0,0,0,True
SANAS_NUEVAS_118,val,SANAS_NUEVAS,118,own_field,0,0,0,0,True
SANAS_NUEVAS_121,val,SANAS_NUEVAS,121,own_field,0,0,0,0,True
SANAS_NUEVAS_135,val,SANAS_NUEVAS,135,own_field,0,0,0,0,True
SANAS_NUEVAS_139,val,SANAS_NUEVAS,139,own_field,0,0,0,0,True
SANAS_NUEVAS_141,val,SANAS_NUEVAS,141,own_field,0,0,0,0,True
SANAS_NUEVAS_144,val,SANAS_NUEVAS,144,own_field,0,0,0,0,True
SANAS_NUEVAS_149,val,SANAS_NUEVAS,149,own_field,0,0,0,0,True
SANAS_NUEVAS_159,val,SANAS_NUEVAS,159,own_field,0,0,0,0,True
SANAS_NUEVAS_167,val,SANAS_NUEVAS,167,own_field,0,0,0,0,True
SANAS_NUEVAS_172,val,SANAS_NUEVAS,172,own_field,0,0,0,0,True
SANAS_NUEVAS_18,val,SANAS_NUEVAS,18,own_field,0,0,0,0,True
SANAS_NUEVAS_186,val,SANAS_NUEVAS,186,own_field,0,0,0,0,True
SANAS_NUEVAS_188,val,SANAS_NUEVAS,188,own_field,0,0,0,0,True
SANAS_NUEVAS_200,val,SANAS_NUEVAS,200,own_field,0,0,0,0,True
SANAS_NUEVAS_203,val,SANAS_NUEVAS,203,own_field,0,0,0,0,True
SANAS_NUEVAS_21,val,SANAS_NUEVAS,21,own_field,0,0,0,0,True
SANAS_NUEVAS_213,val,SANAS_NUEVAS,213,own_field,0,0,0,0,True
SANAS_NUEVAS_215,val,SANAS_NUEVAS,215,own_field,0,0,0,0,True
SANAS_NUEVAS_220,val,SANAS_NUEVAS,220,own_field,0,0,0,0,True
SANAS_NUEVAS_223,val,SANAS_NUEVAS,223,own_field,0,0,0,0,True
SANAS_NUEVAS_249,val,SANAS_NUEVAS,249,own_field,0,0,0,0,True
SANAS_NUEVAS_250,val,SANAS_NUEVAS,250,own_field,0,0,0,0,True
SANAS_NUEVAS_255,val,SANAS_NUEVAS,255,own_field,0,0,0,0,True
SANAS_NUEVAS_257,val,SANAS_NUEVAS,257,own_field,0,0,0,0,True
SANAS_NUEVAS_263,val,SANAS_NUEVAS,263,own_field,0,0,0,0,True
SANAS_NUEVAS_264,val,SANAS_NUEVAS,264,own_field,0,0,0,0,True
SANAS_NUEVAS_266,val,SANAS_NUEVAS,266,own_field,0,0,0,0,True
SANAS_NUEVAS_278,val,SANAS_NUEVAS,278,own_field,0,0,0,0,True
SANAS_NUEVAS_279,val,SANAS_NUEVAS,279,own_field,0,0,0,0,True
SANAS_NUEVAS_283,val,SANAS_NUEVAS,283,own_field,0,0,0,0,True
SANAS_NUEVAS_285,val,SANAS_NUEVAS,285,own_field,0,0,0,0,True
SANAS_NUEVAS_286,val,SANAS_NUEVAS,286,own_field,1,0,0,1,False
SANAS_NUEVAS_29,val,SANAS_NUEVAS,29,own_field,0,0,0,0,True
SANAS_NUEVAS_296,val,SANAS_NUEVAS,296,own_field,0,0,0,0,True
SANAS_NUEVAS_311,val,SANAS_NUEVAS,311,own_field,0,0,0,0,True
SANAS_NUEVAS_312,val,SANAS_NUEVAS,312,own_field,0,0,0,0,True
SANAS_NUEVAS_315,val,SANAS_NUEVAS,315,own_field,0,0,0,0,True
SANAS_NUEVAS_321,val,SANAS_NUEVAS,321,own_field,0,0,0,0,True
SANAS_NUEVAS_322,val,SANAS_NUEVAS,322,own_field,0,0,0,0,True
SANAS_NUEVAS_332,val,SANAS_NUEVAS,332,own_field,0,0,0,0,True
SANAS_NUEVAS_34,val,SANAS_NUEVAS,34,own_field,0,0,0,0,True
SANAS_NUEVAS_342,val,SANAS_NUEVAS,342,own_field,0,0,0,0,True
SANAS_NUEVAS_365,val,SANAS_NUEVAS,365,own_field,0,0,0,0,True
SANAS_NUEVAS_368,val,SANAS_NUEVAS,368,own_field,0,0,0,0,True
SANAS_NUEVAS_37,val,SANAS_NUEVAS,37,own_field,0,0,0,0,True
SANAS_NUEVAS_370,val,SANAS_NUEVAS,370,own_field,0,0,0,0,True
SANAS_NUEVAS_375,val,SANAS_NUEVAS,375,own_field,0,0,0,0,True
SANAS_NUEVAS_377,val,SANAS_NUEVAS,377,own_field,0,0,0,0,True
SANAS_NUEVAS_397,val,SANAS_NUEVAS,397,own_field,0,0,0,0,True
SANAS_NUEVAS_40,val,SANAS_NUEVAS,40,own_field,0,0,0,0,True
SANAS_NUEVAS_413,val,SANAS_NUEVAS,413,own_field,0,0,0,0,True
SANAS_NUEVAS_417,val,SANAS_NUEVAS,417,own_field,0,0,0,0,True
SANAS_NUEVAS_42,val,SANAS_NUEVAS,42,own_field,0,0,0,0,True
SANAS_NUEVAS_421,val,SANAS_NUEVAS,421,own_field,0,0,0,0,True
SANAS_NUEVAS_423,val,SANAS_NUEVAS,423,own_field,0,0,0,0,True
SANAS_NUEVAS_425,val,SANAS_NUEVAS,425,own_field,0,0,0,0,True
SANAS_NUEVAS_427,val,SANAS_NUEVAS,427,own_field,0,0,0,0,True
SANAS_NUEVAS_43,val,SANAS_NUEVAS,43,own_field,0,0,0,0,True
SANAS_NUEVAS_440,val,SANAS_NUEVAS,440,own_field,0,0,0,0,True
SANAS_NUEVAS_445,val,SANAS_NUEVAS,445,own_field,0,0,0,0,True
SANAS_NUEVAS_446,val,SANAS_NUEVAS,446,own_field,0,0,0,0,True
SANAS_NUEVAS_447,val,SANAS_NUEVAS,447,own_field,0,0,0,0,True
SANAS_NUEVAS_452,val,SANAS_NUEVAS,452,own_field,0,0,0,0,True
SANAS_NUEVAS_457,val,SANAS_NUEVAS,457,own_field,0,0,0,0,True
SANAS_NUEVAS_458,val,SANAS_NUEVAS,458,own_field,0,0,0,0,True
SANAS_NUEVAS_469,val,SANAS_NUEVAS,469,own_field,0,0,0,0,True
SANAS_NUEVAS_476,val,SANAS_NUEVAS,476,own_field,0,0,0,0,True
SANAS_NUEVAS_491,val,SANAS_NUEVAS,491,own_field,0,0,0,0,True
SANAS_NUEVAS_494,val,SANAS_NUEVAS,494,own_field,0,0,0,0,True
SANAS_NUEVAS_496,val,SANAS_NUEVAS,496,own_field,0,0,0,0,True
SANAS_NUEVAS_50,val,SANAS_NUEVAS,50,own_field,0,0,0,0,True
SANAS_NUEVAS_513,val,SANAS_NUEVAS,513,own_field,0,0,0,0,True
SANAS_NUEVAS_517,val,SANAS_NUEVAS,517,own_field,0,0,0,0,True
SANAS_NUEVAS_525,val,SANAS_NUEVAS,525,own_field,0,0,0,0,True
SANAS_NUEVAS_526,val,SANAS_NUEVAS,526,own_field,0,0,0,0,True
SANAS_NUEVAS_528,val,SANAS_NUEVAS,528,own_field,0,0,0,0,True
SANAS_NUEVAS_533,val,SANAS_NUEVAS,533,own_field,0,0,0,0,True
SANAS_NUEVAS_542,val,SANAS_NUEVAS,542,own_field,0,0,0,0,True
SANAS_NUEVAS_566,val,SANAS_NUEVAS,566,own_field,0,0,0,0,True
SANAS_NUEVAS_571,val,SANAS_NUEVAS,571,own_field,0,0,0,0,True
SANAS_NUEVAS_583,val,SANAS_NUEVAS,583,own_field,0,0,0,0,True
SANAS_NUEVAS_59,val,SANAS_NUEVAS,59,own_field,0,0,0,0,True
SANAS_NUEVAS_595,val,SANAS_NUEVAS,595,own_field,0,0,0,0,True
SANAS_NUEVAS_598,val,SANAS_NUEVAS,598,own_field,0,0,0,0,True
SANAS_NUEVAS_599,val,SANAS_NUEVAS,599,own_field,0,0,0,0,True
SANAS_NUEVAS_604,val,SANAS_NUEVAS,604,own_field,0,0,0,0,True
SANAS_NUEVAS_606,val,SANAS_NUEVAS,606,own_field,0,0,0,0,True
SANAS_NUEVAS_608,val,SANAS_NUEVAS,608,own_field,0,0,0,0,True
SANAS_NUEVAS_61,val,SANAS_NUEVAS,61,own_field,0,0,0,0,True
SANAS_NUEVAS_617,val,SANAS_NUEVAS,617,own_field,0,0,0,0,True
SANAS_NUEVAS_620,val,SANAS_NUEVAS,620,own_field,0,0,0,0,True
SANAS_NUEVAS_63,val,SANAS_NUEVAS,63,own_field,0,0,0,0,True
SANAS_NUEVAS_67,val,SANAS_NUEVAS,67,own_field,0,0,0,0,True
SANAS_NUEVAS_8,val,SANAS_NUEVAS,8,own_field,0,0,0,0,True
SANAS_NUEVAS_80,val,SANAS_NUEVAS,80,own_field,0,0,0,0,True
SANAS_NUEVAS_81,val,SANAS_NUEVAS,81,own_field,0,0,0,0,True
SANAS_NUEVAS_90,val,SANAS_NUEVAS,90,own_field,0,0,0,0,True
SANAS_NUEVAS_92,val,SANAS_NUEVAS,92,own_field,0,0,0,0,True
SANAS_SOCORRO_105,val,SANAS_SOCORRO,105,own_field,0,0,0,0,True
SANAS_SOCORRO_107,val,SANAS_SOCORRO,107,own_field,0,0,0,0,True
SANAS_SOCORRO_11,val,SANAS_SOCORRO,11,own_field,0,0,0,0,True
SANAS_SOCORRO_128,val,SANAS_SOCORRO,128,own_field,0,0,0,0,True
SANAS_SOCORRO_133,val,SANAS_SOCORRO,133,own_field,0,0,0,0,True
SANAS_SOCORRO_153,val,SANAS_SOCORRO,153,own_field,0,0,0,0,True
SANAS_SOCORRO_158,val,SANAS_SOCORRO,158,own_field,0,0,0,0,True
SANAS_SOCORRO_16,val,SANAS_SOCORRO,16,own_field,0,0,0,0,True
SANAS_SOCORRO_167,val,SANAS_SOCORRO,167,own_field,0,0,0,0,True
SANAS_SOCORRO_170,val,SANAS_SOCORRO,170,own_field,0,0,0,0,True
SANAS_SOCORRO_171,val,SANAS_SOCORRO,171,own_field,0,0,0,0,True
SANAS_SOCORRO_175,val,SANAS_SOCORRO,175,own_field,0,0,0,0,True
SANAS_SOCORRO_186,val,SANAS_SOCORRO,186,own_field,0,0,0,0,True
SANAS_SOCORRO_188,val,SANAS_SOCORRO,188,own_field,0,0,0,0,True
SANAS_SOCORRO_19,val,SANAS_SOCORRO,19,own_field,0,0,0,0,True
SANAS_SOCORRO_190,val,SANAS_SOCORRO,190,own_field,0,0,0,0,True
SANAS_SOCORRO_193,val,SANAS_SOCORRO,193,own_field,0,0,0,0,True
SANAS_SOCORRO_2,val,SANAS_SOCORRO,2,own_field,0,0,0,0,True
SANAS_SOCORRO_203,val,SANAS_SOCORRO,203,own_field,0,0,0,0,True
SANAS_SOCORRO_204,val,SANAS_SOCORRO,204,own_field,0,0,0,0,True
SANAS_SOCORRO_207,val,SANAS_SOCORRO,207,own_field,0,0,0,0,True
SANAS_SOCORRO_21,val,SANAS_SOCORRO,21,own_field,0,0,0,0,True
SANAS_SOCORRO_22,val,SANAS_SOCORRO,22,own_field,0,0,0,0,True
SANAS_SOCORRO_225,val,SANAS_SOCORRO,225,own_field,0,0,0,0,True
SANAS_SOCORRO_230,val,SANAS_SOCORRO,230,own_field,0,0,0,0,True
SANAS_SOCORRO_238,val,SANAS_SOCORRO,238,own_field,0,0,0,0,True
SANAS_SOCORRO_252,val,SANAS_SOCORRO,252,own_field,0,0,0,0,True
SANAS_SOCORRO_272,val,SANAS_SOCORRO,272,own_field,0,0,0,0,True
SANAS_SOCORRO_282,val,SANAS_SOCORRO,282,own_field,0,0,0,0,True
SANAS_SOCORRO_284,val,SANAS_SOCORRO,284,own_field,0,0,0,0,True
SANAS_SOCORRO_286,val,SANAS_SOCORRO,286,own_field,0,0,0,0,True
SANAS_SOCORRO_298,val,SANAS_SOCORRO,298,own_field,0,0,0,0,True
SANAS_SOCORRO_301,val,SANAS_SOCORRO,301,own_field,0,0,0,0,True
SANAS_SOCORRO_313,val,SANAS_SOCORRO,313,own_field,0,0,0,0,True
SANAS_SOCORRO_316,val,SANAS_SOCORRO,316,own_field,0,0,0,0,True
SANAS_SOCORRO_327,val,SANAS_SOCORRO,327,own_field,0,0,0,0,True
SANAS_SOCORRO_335,val,SANAS_SOCORRO,335,own_field,0,0,0,0,True
SANAS_SOCORRO_338,val,SANAS_SOCORRO,338,own_field,0,0,0,0,True
SANAS_SOCORRO_345,val,SANAS_SOCORRO,345,own_field,0,0,0,0,True
SANAS_SOCORRO_347,val,SANAS_SOCORRO,347,own_field,0,0,0,0,True
SANAS_SOCORRO_353,val,SANAS_SOCORRO,353,own_field,0,0,0,0,True
SANAS_SOCORRO_361,val,SANAS_SOCORRO,361,own_field,0,0,0,0,True
SANAS_SOCORRO_368,val,SANAS_SOCORRO,368,own_field,0,0,0,0,True
SANAS_SOCORRO_369,val,SANAS_SOCORRO,369,own_field,0,0,0,0,True
SANAS_SOCORRO_387,val,SANAS_SOCORRO,387,own_field,0,0,0,0,True
SANAS_SOCORRO_391,val,SANAS_SOCORRO,391,own_field,0,0,0,0,True
