index,filepath,split,stem
555,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_71.jpg,train,MINEIRO_71
556,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_74.jpg,train,MINEIRO_74
557,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_75.jpg,train,MINEIRO_75
558,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_79.jpg,train,MINEIRO_79
559,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_81.jpg,train,MINEIRO_81
560,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_82.jpg,train,MINEIRO_82
561,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_83.jpg,train,MINEIRO_83
562,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_84.jpg,train,MINEIRO_84
563,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_85.jpg,train,MINEIRO_85
564,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_86.jpg,train,MINEIRO_86
565,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_87.jpg,train,MINEIRO_87
566,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_90.jpg,train,MINEIRO_90
567,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_91.jpg,train,MINEIRO_91
568,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_93.jpg,train,MINEIRO_93
569,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_94.jpg,train,MINEIRO_94
570,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_97.jpg,train,MINEIRO_97
571,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_98.jpg,train,MINEIRO_98
572,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_99.jpg,train,MINEIRO_99
573,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_1.jpg,train,ROYA_FONDO_1
574,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_10.jpg,train,ROYA_FONDO_10
575,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_11.jpg,train,ROYA_FONDO_11
576,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_13.jpg,train,ROYA_FONDO_13
577,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_15.jpg,train,ROYA_FONDO_15
578,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_18.jpg,train,ROYA_FONDO_18
579,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_19.jpg,train,ROYA_FONDO_19
580,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_2.jpg,train,ROYA_FONDO_2
581,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_20.jpg,train,ROYA_FONDO_20
582,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_22.jpg,train,ROYA_FONDO_22
583,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_23.jpg,train,ROYA_FONDO_23
584,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_24.jpg,train,ROYA_FONDO_24
585,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_25.jpg,train,ROYA_FONDO_25
586,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_28.jpg,train,ROYA_FONDO_28
587,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_29.jpg,train,ROYA_FONDO_29
588,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_3.jpg,train,ROYA_FONDO_3
589,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_30.jpg,train,ROYA_FONDO_30
590,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_31.jpg,train,ROYA_FONDO_31
591,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_33.jpg,train,ROYA_FONDO_33
592,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_36.jpg,train,ROYA_FONDO_36
593,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_37.jpg,train,ROYA_FONDO_37
594,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_38.jpg,train,ROYA_FONDO_38
595,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_41.jpg,train,ROYA_FONDO_41
596,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_42.jpg,train,ROYA_FONDO_42
597,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_44.jpg,train,ROYA_FONDO_44
598,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_45.jpg,train,ROYA_FONDO_45
599,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_46.jpg,train,ROYA_FONDO_46
600,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_47.jpg,train,ROYA_FONDO_47
601,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_49.jpg,train,ROYA_FONDO_49
602,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_50.jpg,train,ROYA_FONDO_50
603,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_51.jpg,train,ROYA_FONDO_51
604,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_53.jpg,train,ROYA_FONDO_53
605,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_54.jpg,train,ROYA_FONDO_54
606,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_55.jpg,train,ROYA_FONDO_55
607,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_57.jpg,train,ROYA_FONDO_57
608,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_58.jpg,train,ROYA_FONDO_58
609,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_59.jpg,train,ROYA_FONDO_59
610,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_6.jpg,train,ROYA_FONDO_6
611,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_60.jpg,train,ROYA_FONDO_60
612,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_62.jpg,train,ROYA_FONDO_62
613,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_64.jpg,train,ROYA_FONDO_64
614,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_65.jpg,train,ROYA_FONDO_65
615,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_66.jpg,train,ROYA_FONDO_66
616,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_67.jpg,train,ROYA_FONDO_67
617,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_68.jpg,train,ROYA_FONDO_68
618,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_7.jpg,train,ROYA_FONDO_7
619,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_71.jpg,train,ROYA_FONDO_71
620,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_72.jpg,train,ROYA_FONDO_72
621,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_74.jpg,train,ROYA_FONDO_74
622,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_75.jpg,train,ROYA_FONDO_75
623,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_77.jpg,train,ROYA_FONDO_77
624,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_79.jpg,train,ROYA_FONDO_79
625,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_80.jpg,train,ROYA_FONDO_80
626,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_82.jpg,train,ROYA_FONDO_82
627,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_83.jpg,train,ROYA_FONDO_83
628,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_84.jpg,train,ROYA_FONDO_84
629,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_86.jpg,train,ROYA_FONDO_86
630,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_9.jpg,train,ROYA_FONDO_9
631,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_90.jpg,train,ROYA_FONDO_90
632,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_92.jpg,train,ROYA_FONDO_92
633,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_94.jpg,train,ROYA_FONDO_94
634,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_10.jpg,train,ROYA_MA_10
635,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_12.jpg,train,ROYA_MA_12
636,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_16.jpg,train,ROYA_MA_16
637,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_17.jpg,train,ROYA_MA_17
638,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_18.jpg,train,ROYA_MA_18
639,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_19.jpg,train,ROYA_MA_19
640,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_2.jpg,train,ROYA_MA_2
641,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_21.jpg,train,ROYA_MA_21
642,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_22.jpg,train,ROYA_MA_22
643,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_23.jpg,train,ROYA_MA_23
644,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_24.jpg,train,ROYA_MA_24
645,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_25.jpg,train,ROYA_MA_25
646,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_26.jpg,train,ROYA_MA_26
647,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_27.jpg,train,ROYA_MA_27
648,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_28.jpg,train,ROYA_MA_28
649,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_29.jpg,train,ROYA_MA_29
650,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_3.jpg,train,ROYA_MA_3
651,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_30.jpg,train,ROYA_MA_30
652,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_31.jpg,train,ROYA_MA_31
653,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_32.jpg,train,ROYA_MA_32
654,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_34.jpg,train,ROYA_MA_34
655,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_35.jpg,train,ROYA_MA_35
656,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_36.jpg,train,ROYA_MA_36
657,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_39.jpg,train,ROYA_MA_39
658,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_4.jpg,train,ROYA_MA_4
659,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_42.jpg,train,ROYA_MA_42
660,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_43.jpg,train,ROYA_MA_43
661,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_48.jpg,train,ROYA_MA_48
662,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_49.jpg,train,ROYA_MA_49
663,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_5.jpg,train,ROYA_MA_5
664,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_50.jpg,train,ROYA_MA_50
665,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_53.jpg,train,ROYA_MA_53
666,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_54.jpg,train,ROYA_MA_54
667,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_55.jpg,train,ROYA_MA_55
668,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_57.jpg,train,ROYA_MA_57
669,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_60.jpg,train,ROYA_MA_60
670,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_7.jpg,train,ROYA_MA_7
671,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_8.jpg,train,ROYA_MA_8
672,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_9.jpg,train,ROYA_MA_9
673,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_1.jpg,train,ROYA_Muy_A_1
674,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_10.jpg,train,ROYA_Muy_A_10
675,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_11.jpg,train,ROYA_Muy_A_11
676,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_12.jpg,train,ROYA_Muy_A_12
677,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_13.jpg,train,ROYA_Muy_A_13
678,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_14.jpg,train,ROYA_Muy_A_14
679,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_15.jpg,train,ROYA_Muy_A_15
680,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_16.jpg,train,ROYA_Muy_A_16
681,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_17.jpg,train,ROYA_Muy_A_17
682,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_18.jpg,train,ROYA_Muy_A_18
683,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_2.jpg,train,ROYA_Muy_A_2
684,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_20.jpg,train,ROYA_Muy_A_20
685,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_21.jpg,train,ROYA_Muy_A_21
686,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_22.jpg,train,ROYA_Muy_A_22
687,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_23.jpg,train,ROYA_Muy_A_23
688,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_24.jpg,train,ROYA_Muy_A_24
689,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_26.jpg,train,ROYA_Muy_A_26
690,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_27.jpg,train,ROYA_Muy_A_27
691,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_28.jpg,train,ROYA_Muy_A_28
692,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_29.jpg,train,ROYA_Muy_A_29
693,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_3.jpg,train,ROYA_Muy_A_3
694,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_31.jpg,train,ROYA_Muy_A_31
695,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_6.jpg,train,ROYA_Muy_A_6
696,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_7.jpg,train,ROYA_Muy_A_7
697,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_9.jpg,train,ROYA_Muy_A_9
698,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_10.jpg,train,ROYA_P_A_10
699,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_11.jpg,train,ROYA_P_A_11
700,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_13.jpg,train,ROYA_P_A_13
701,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_14.jpg,train,ROYA_P_A_14
702,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_15.jpg,train,ROYA_P_A_15
703,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_16.jpg,train,ROYA_P_A_16
704,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_17.jpg,train,ROYA_P_A_17
705,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_18.jpg,train,ROYA_P_A_18
706,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_19.jpg,train,ROYA_P_A_19
707,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_2.jpg,train,ROYA_P_A_2
708,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_20.jpg,train,ROYA_P_A_20
709,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_21.jpg,train,ROYA_P_A_21
710,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_23.jpg,train,ROYA_P_A_23
711,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_24.jpg,train,ROYA_P_A_24
712,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_27.jpg,train,ROYA_P_A_27
713,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_28.jpg,train,ROYA_P_A_28
714,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_29.jpg,train,ROYA_P_A_29
715,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_30.jpg,train,ROYA_P_A_30
716,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_31.jpg,train,ROYA_P_A_31
717,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_33.jpg,train,ROYA_P_A_33
718,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_34.jpg,train,ROYA_P_A_34
719,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_35.jpg,train,ROYA_P_A_35
720,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_36.jpg,train,ROYA_P_A_36
721,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_39.jpg,train,ROYA_P_A_39
722,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_4.jpg,train,ROYA_P_A_4
723,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_41.jpg,train,ROYA_P_A_41
724,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_43.jpg,train,ROYA_P_A_43
725,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_45.jpg,train,ROYA_P_A_45
726,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_46.jpg,train,ROYA_P_A_46
727,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_48.jpg,train,ROYA_P_A_48
728,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_49.jpg,train,ROYA_P_A_49
729,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_5.jpg,train,ROYA_P_A_5
730,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_50.jpg,train,ROYA_P_A_50
731,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_51.jpg,train,ROYA_P_A_51
