filepath,split,stem,phash,phash_flip,dhash
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_7.jpg,train,ROYA_FONDO_7,13636849920543393332,16747347239362941795,5324312390424135173
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_71.jpg,train,ROYA_FONDO_71,17382930920386022861,11847218855419451804,17577814263252152358
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_72.jpg,train,ROYA_FONDO_72,16831787159129237390,13601662979567547098,2242645232040306975
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_74.jpg,train,ROYA_FONDO_74,13563945495093288060,16819121365865908521,6985347870687785008
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_75.jpg,train,ROYA_FONDO_75,18056554998878737443,12664843774488076658,2251651366712667193
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_77.jpg,train,ROYA_FONDO_77,18046633311149148302,12620159437275041243,8319798736551475547
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_79.jpg,train,ROYA_FONDO_79,13631763786406006215,16751303353423026578,16784010813833801809
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_80.jpg,train,ROYA_FONDO_80,11906904721469695080,17323245051115614525,104137980115955729
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_82.jpg,train,ROYA_FONDO_82,17638026025502844103,16254492079322067923,9201683044605453222
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_83.jpg,train,ROYA_FONDO_83,12118225305438657691,18264841834423863502,4679496031425552416
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_84.jpg,train,ROYA_FONDO_84,13420031183190057456,17107154182636319909,157873243400704896
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_86.jpg,train,ROYA_FONDO_86,17052247901381146641,13398368096384478532,4573964783620749375
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_9.jpg,train,ROYA_FONDO_9,16241253915371067865,12984391437315034252,8210599648350990783
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_90.jpg,train,ROYA_FONDO_90,13686951689644199008,16762546654530869557,3990726694358802544
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_92.jpg,train,ROYA_FONDO_92,13589559366115209351,16844172252977325522,1690945361667978581
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_94.jpg,train,ROYA_FONDO_94,13669764389603141270,16924975159541052355,4738297809325843062
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_10.jpg,train,ROYA_MA_10,14762004599233704709,11072796426962773592,11352464216399154333
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_12.jpg,train,ROYA_MA_12,12309416004289503599,18123190675862874154,1948881013920815114
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_16.jpg,train,ROYA_MA_16,12195807435341404014,18164533980492383003,2479291332708069552
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_17.jpg,train,ROYA_MA_17,12417432882675964580,16791319606562295793,13990928433159870539
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_18.jpg,train,ROYA_MA_18,16143124180651540310,13065699793770490383,1808680316730900075
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_19.jpg,train,ROYA_MA_19,14796920943890483109,10974266127965491960,7299648484632644621
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_2.jpg,train,ROYA_MA_2,11308675494885602891,16835908029702431518,7739898164080268685
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_21.jpg,train,ROYA_MA_21,10607802186770274352,14294757921334529381,3645176896495232919
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_22.jpg,train,ROYA_MA_22,10463668050404324532,14151224764666044897,17367678015548884846
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_23.jpg,train,ROYA_MA_23,14768462548937469587,11070774928529079238,16058774415659050909
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_24.jpg,train,ROYA_MA_24,18121852524135780381,12549444799733000138,17148828809309873276
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_25.jpg,train,ROYA_MA_25,12385416942103741098,18353437600756733873,3520817071077384934
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_26.jpg,train,ROYA_MA_26,12270786619764488356,18311286708705463536,12589382834183518275
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_27.jpg,train,ROYA_MA_27,10254680277063183873,15783608387502832468,12445867490125953027
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_28.jpg,train,ROYA_MA_28,11176360257161390022,15874974441511375569,7946187743997536540
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_29.jpg,train,ROYA_MA_29,10585502579160689873,14389589699403315588,3652635641289787266
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_3.jpg,train,ROYA_MA_3,14047359268953387123,10855763639048381738,17481632573648772504
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_30.jpg,train,ROYA_MA_30,10639026497116648025,14335027340177728268,11905607576081344094
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_31.jpg,train,ROYA_MA_31,15233818345959708237,10321248998443492121,4371919980338563527
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_32.jpg,train,ROYA_MA_32,11321706461784565729,14432802464413295284,1624357531706240109
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_34.jpg,train,ROYA_MA_34,10593709045056923189,14290272819021673312,1225862021573486246
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_35.jpg,train,ROYA_MA_35,14574281272372303823,10905302447735194270,3790406333359445201
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_36.jpg,train,ROYA_MA_36,12351914126183812592,18320508186182138023,2898199027069318052
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_39.jpg,train,ROYA_MA_39,14168100777901644881,10658438954776144692,9446643515658943067
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_4.jpg,train,ROYA_MA_4,11140896464554521861,14972565626310635600,14755694266073693302
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_42.jpg,train,ROYA_MA_42,15102904262271724979,9569338031583082615,3356927074483680055
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_43.jpg,train,ROYA_MA_43,16327298420340464247,13241535343588921122,16419374889833347126
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_48.jpg,train,ROYA_MA_48,11733456937298715104,17546244805046645940,583559406474107056
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_49.jpg,train,ROYA_MA_49,15621913491237426286,10203321637165826427,6758824640655640277
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_5.jpg,train,ROYA_MA_5,10846194122125377077,14109840733999934304,11047197012656341974
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_50.jpg,train,ROYA_MA_50,15026112869265376052,9642821839910098801,5624503342596512886
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_53.jpg,train,ROYA_MA_53,12414793739312494036,18239403069137985699,4128776156653136009
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_54.jpg,train,ROYA_MA_54,14970420541330848293,11134247926118231840,16014093827779756434
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_55.jpg,train,ROYA_MA_55,9337936559124642476,15330911219889842173,3856217494784449656
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_57.jpg,train,ROYA_MA_57,17634770751747963226,9362455608537115661,16348878035116563423
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_60.jpg,train,ROYA_MA_60,9303150935761019379,15298230032404919462,14955943292647852856
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_7.jpg,train,ROYA_MA_7,10708198864013656036,13965222041558919841,7388048808562742100
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_8.jpg,train,ROYA_MA_8,9275785527291124421,15414168545721371520,15142827188640169297
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_9.jpg,train,ROYA_MA_9,9598422778220436670,15015326582334917067,2680498416425675926
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_1.jpg,train,ROYA_Muy_A_1,15277104102008734879,9320051443223598538,5343027671415359448
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_10.jpg,train,ROYA_Muy_A_10,14076908884510369162,10812702180882165975,15070789489481300835
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_11.jpg,train,ROYA_Muy_A_11,9432881913607714505,15545582906656109468,1669210600808549931
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_12.jpg,train,ROYA_Muy_A_12,15815729539732441729,10243884220216438740,18044888591934829879
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_13.jpg,train,ROYA_Muy_A_13,14533748542074296983,11306122069107920578,12009604248000976357
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_14.jpg,train,ROYA_Muy_A_14,13398702992220718922,17070212920439722007,7702493196846163081
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_15.jpg,train,ROYA_Muy_A_15,15351408000447792281,9322026189861327180,5230402239197861704
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_16.jpg,train,ROYA_Muy_A_16,18029768172414857543,12061712813009870866,16349179332274794132
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_17.jpg,train,ROYA_Muy_A_17,11426592649608521701,14683560164386943984,5696929417215806761
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_18.jpg,train,ROYA_Muy_A_18,17203904740659289631,13516948876751440456,8682638784528550088
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_2.jpg,train,ROYA_Muy_A_2,14443034644828002306,11329510929411164501,17626260031836879150
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_20.jpg,train,ROYA_Muy_A_20,11515822968921936038,14593130294181955043,6244218410127210680
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_21.jpg,train,ROYA_Muy_A_21,17794540407945630212,11720544834873330513,17750291090575121561
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_22.jpg,train,ROYA_Muy_A_22,12271064534370935963,18311285789742764494,14757291818635788627
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_23.jpg,train,ROYA_Muy_A_23,15370288289939182976,9231093455583625461,11839430239781627361
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_24.jpg,train,ROYA_Muy_A_24,12163122622092203551,18417825550564827982,5122875847000433188
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_26.jpg,train,ROYA_Muy_A_26,17268701305634693367,13317588358191084962,6500366455634458028
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_27.jpg,train,ROYA_Muy_A_27,17336552812799517712,12088395573852614724,10639600052491404151
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_28.jpg,train,ROYA_Muy_A_28,17813295915382671037,11988827493216310248,13973512905719078022
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_29.jpg,train,ROYA_Muy_A_29,13994443160257256493,10908680085654604152,11183011920481230503
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_3.jpg,train,ROYA_Muy_A_3,16983529197501399448,13755339638755463373,16565915851748580381
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_31.jpg,train,ROYA_Muy_A_31,13979524260070961841,10904457468782929892,12839251806867089660
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_6.jpg,train,ROYA_Muy_A_6,15738772706802425488,9745241173295303621,7955202485519779343
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_7.jpg,train,ROYA_Muy_A_7,11626809637230953368,17586253724696188621,11921908597593024993
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_9.jpg,train,ROYA_Muy_A_9,15253811347486522084,9701098635174145969,7165846271161708105
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_10.jpg,train,ROYA_P_A_10,11825489989929561051,17386640217035062926,5443614281598820667
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_11.jpg,train,ROYA_P_A_11,9893464011609993391,15859971774474790394,687340067284681744
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_13.jpg,train,ROYA_P_A_13,16122999306551184498,12291787002597021991,6508764477862160281
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_14.jpg,train,ROYA_P_A_14,11340742035260538028,13850606896683035129,6152993250997087947
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_15.jpg,train,ROYA_P_A_15,18194217048949279472,12189992341681675941,14693550074797509487
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_16.jpg,train,ROYA_P_A_16,16199948891440101540,13088748023118327280,4429118037147791445
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_17.jpg,train,ROYA_P_A_17,9900155261068106519,15372260617024474691,8672390271921462465
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_18.jpg,train,ROYA_P_A_18,14159385939143487608,10510674936190444841,15861254848239345387
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_19.jpg,train,ROYA_P_A_19,14746775076898175625,11093004396425653964,6347850716364299822
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_2.jpg,train,ROYA_P_A_2,11078967773151214220,14741744106706888656,1094100991965892002
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_20.jpg,train,ROYA_P_A_20,10887302886272353469,14002304081638266336,1047941796590489426
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_21.jpg,train,ROYA_P_A_21,15935538210773160613,9832258245527965688,10077242664262556845
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_23.jpg,train,ROYA_P_A_23,15347144936207647415,10784243508480858101,8025128636799191845
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_24.jpg,train,ROYA_P_A_24,9452334167311919072,15165936124049584821,1736762183771892281
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_27.jpg,train,ROYA_P_A_27,14032125468843385044,10874304765841012609,10331115641569623846
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_28.jpg,train,ROYA_P_A_28,9406441132827784629,15411095029598904512,4187231657750733609
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_29.jpg,train,ROYA_P_A_29,10867798440355876884,14377594805035435873,14015856746519511424
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_30.jpg,train,ROYA_P_A_30,9945617232320479446,15514966106851841415,941021609533158102
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_31.jpg,train,ROYA_P_A_31,14653634985344217842,9946620017367492262,13064598505397267478
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_33.jpg,train,ROYA_P_A_33,10632998261441044493,14328952907030746456,11935386058489046763
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_34.jpg,train,ROYA_P_A_34,17984428651394777867,12448164616413582938,16385755609798465268
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_35.jpg,train,ROYA_P_A_35,12611831768018551699,18037876833925649606,15012776004846147810
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_36.jpg,train,ROYA_P_A_36,10543628282115432954,14341479204100895919,452443704876355110
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_39.jpg,train,ROYA_P_A_39,11659143720715322151,17625052807715608178,7029340827434367013
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_4.jpg,train,ROYA_P_A_4,14493776018857387369,11272906973135695932,15639889930187902823
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_41.jpg,train,ROYA_P_A_41,11446031293648053349,14667431943720727346,17279906658327826346
