crop_path,crop_split,crop_stem,parent_path,parent_split,parent_stem,evidence,sift_inliers,containment_a_in_b,containment_b_in_a,area_ratio
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_528.jpg,val,SANAS_NUEVAS_528,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_390.jpg,train,SANAS_SOCORRO_390,sift_containment,468,0.9990595,1.3737068,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_131.jpg,train,SANAS_SOCORRO_131,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_133.jpg,val,SANAS_SOCORRO_133,sift_containment,219,0.8912197,0.74268305,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_533.jpg,val,SANAS_NUEVAS_533,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_398.jpg,train,SANAS_SOCORRO_398,sift_containment,225,0.99678737,1.2686385,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_63.jpg,train,COCO_P_A_63,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_10.jpg,val,COCO_M_A_10,sift_containment,67,0.7281756,0.6161486,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_283.jpg,test,SANAS_SOCORRO_283,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_282.jpg,val,SANAS_SOCORRO_282,sift_containment,250,0.7555876,0.7555876,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_70.jpg,train,MINADO_RECORTES_70,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_129.jpg,val,MINADO_RECORTES_129,resolution_ratio,114,0.29353216,0.68142813,2.321476964769648
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_314.jpg,train,SANAS_SOCORRO_314,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_313.jpg,val,SANAS_SOCORRO_313,sift_containment,176,1.0,0.875,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_477.jpg,train,SANAS_NUEVAS_477,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_327.jpg,val,SANAS_SOCORRO_327,sift_containment,874,0.99978244,0.6665216,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_205.jpg,train,SANAS_SOCORRO_205,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_203.jpg,val,SANAS_SOCORRO_203,sift_containment,31,0.88584644,0.88584644,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_412.jpg,train,SANAS_NUEVAS_412,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_417.jpg,val,SANAS_NUEVAS_417,sift_containment,46,0.8847829,0.7486625,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_182.jpg,train,SANAS_NUEVAS_360,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_360.jpg,test,SANAS_SOCORRO_182,sift_containment,357,0.9993365,0.73284674,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_507.jpg,train,SANAS_NUEVAS_507,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_366.jpg,test,SANAS_SOCORRO_366,sift_containment,205,0.95280135,1.3101019,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_491.jpg,val,SANAS_NUEVAS_491,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_340.jpg,train,SANAS_SOCORRO_340,both,311,0.72361743,1.4472349,2.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_3.jpg,train,COCO_P_A_3,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_4.jpg,val,COCO_P_A_4,sift_containment,936,0.9877974,0.88901764,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_493.jpg,train,SANAS_SOCORRO_493,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_492.jpg,val,SANAS_SOCORRO_492,sift_containment,210,0.89600205,0.71680164,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_335.jpg,train,SANAS_NUEVAS_335,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_153.jpg,val,SANAS_SOCORRO_153,sift_containment,3563,0.999921,0.7332754,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_571.jpg,val,SANAS_NUEVAS_571,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_460.jpg,train,SANAS_SOCORRO_460,sift_containment,50,0.9054816,1.2935451,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_300.jpg,test,SANAS_NUEVAS_300,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_94.jpg,train,SANAS_SOCORRO_94,sift_containment,1033,0.9805678,0.7704461,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_550.jpg,train,SANAS_NUEVAS_551,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_551.jpg,test,SANAS_NUEVAS_550,sift_containment,7608,0.9699632,0.9699632,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_448.jpg,train,SANAS_NUEVAS_448,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_451.jpg,test,SANAS_NUEVAS_451,sift_containment,105,0.9111997,0.9762854,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_339.jpg,train,SANAS_SOCORRO_339,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_484.jpg,test,SANAS_NUEVAS_484,sift_containment,899,0.99394625,1.0767751,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_343.jpg,train,SANAS_NUEVAS_343,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_163.jpg,test,SANAS_SOCORRO_163,sift_containment,2878,0.9992611,1.4433771,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_513.jpg,train,SANAS_SOCORRO_513,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_616.jpg,test,SANAS_NUEVAS_616,sift_containment,124,0.8107674,0.9121133,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_499.jpg,train,SANAS_NUEVAS_499,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_355.jpg,test,SANAS_SOCORRO_355,sift_containment,1111,0.9986528,1.3731476,
