img_a_path,img_a_split,img_a_stem,img_a_prefix,img_a_source,img_b_path,img_b_split,img_b_stem,img_b_prefix,img_b_source,label_count_a_roya,label_count_a_coco,label_count_a_minador,label_count_b_roya,label_count_b_coco,label_count_b_minador,phash_dist,dhash_dist,cosine_sim,sift_inliers,containment_a_in_b,containment_b_in_a
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_95.jpg,train,MINEIRO_40,MINEIRO,"{'filename': 'MINEIRO_40.jpg', 'split': 'test', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'ba245d5bd7ee4e2273777d8101503cb984c7883ecf3a0d86fe2a65697fdca343', 'n_annotations': '4', 'class_ids_present': '3', 'width': '448', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_40.jpg,test,COCO_Muy_A_95,COCO,"{'filename': 'COCO_Muy_A_95.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'da4081da5745e999c052ea6cd9e6ce4dcc2a67aaeaab40dc9ce70c33314666de', 'n_annotations': '18', 'class_ids_present': '1', 'width': '640', 'height': '960'}",0,0,4,0,18,0,18,12,-1.0,7,3.633045e-07,2.5431316e-07
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_31.jpg,train,MINADO_RECORTES_31,MINADO,"{'filename': 'MINADO_RECORTES_31.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '1783dfe3c488965ee89a24e81d805d1575da1c60a7a2ebf34893cde104213db3', 'n_annotations': '3', 'class_ids_present': '3', 'width': '730', 'height': '365'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_2.jpg,val,MINADO_RECORTES_2,MINADO,"{'filename': 'MINADO_RECORTES_2.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '1d79bb80a26eed89d909e467629974db8f4a91ba838b5482d7226147493189e9', 'n_annotations': '4', 'class_ids_present': '3', 'width': '548', 'height': '312'}",0,0,3,0,0,4,-1,-1,0.8907592296600342,7,2.4308967e-05,1.559861e-05
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_73.jpg,test,SANAS_NUEVAS_73,SANAS,"{'filename': 'SANAS_NUEVAS_73.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1d03b3738457bd7213283618d385ec4c464cbb5975be0f5652c5ee4bae129c09', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_32.jpg,train,SANAS_NUEVAS_32,SANAS,"{'filename': 'SANAS_NUEVAS_32.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'e58e7f769f8b8d0b188af8bc758cc3367c2d403635f5d2c7baa5aa032e1b714f', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.8874244093894958,7,0.00013647368,0.00015012105
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_419.jpg,test,SANAS_NUEVAS_419,SANAS,"{'filename': 'SANAS_NUEVAS_419.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'd7345b39ae2866133f9d531b70bfb743b5d512983da3528c644fab7d4a7301e1', 'n_annotations': '0', 'class_ids_present': '', 'width': '896', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_414.jpg,train,SANAS_NUEVAS_414,SANAS,"{'filename': 'SANAS_NUEVAS_414.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4d94adb0a739d296856c3c07c2e4e32480c4eb2634692f783e216d4f06727a61', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",0,0,0,0,0,0,-1,-1,0.9064505100250244,7,2.7211507e-05,2.332415e-05
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_62.jpg,val,MINEIRO_80,MINEIRO,"{'filename': 'MINEIRO_80.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '9bfec8c669a09003c6be376bf1fdada0ace64975ef8921247e5983ba765b17b7', 'n_annotations': '7', 'class_ids_present': '3', 'width': '512', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_80.jpg,test,MINEIRO_62,MINEIRO,"{'filename': 'MINEIRO_62.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '319729b5ae7832db2a78399225217659a5f25519d7a6c774d05c59dd89bf4e22', 'n_annotations': '6', 'class_ids_present': '3', 'width': '512', 'height': '960'}",0,0,7,0,0,6,26,12,-1.0,7,0.015630564,0.015630564
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_67.jpg,train,MINEIRO_67,MINEIRO,"{'filename': 'MINEIRO_67.jpg', 'split': 'test', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '65fc6c51cb8808159b0b7a26a148ffe6240a41c01094bc36daffd0041b4e1adc', 'n_annotations': '5', 'class_ids_present': '3', 'width': '512', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_40.jpg,val,ROYA_FONDO_40,ROYA,"{'filename': 'ROYA_FONDO_40.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '99cc4650bd740a1cf8c748d26bd883c8b1306ff41fee45587f2e7d5331058f73', 'n_annotations': '21', 'class_ids_present': '0', 'width': '576', 'height': '960'}",0,0,5,21,0,0,24,11,-1.0,7,3.17185e-06,3.5683313e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_16.jpg,test,MINADOR_16,MINADOR,"{'filename': 'MINADOR_16.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '6505bc66ec9efd95fac7047ca43e53e098a64e2b9f3739d4e517fad40d27be57', 'n_annotations': '13', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_71.jpg,train,MINEIRO_71,MINEIRO,"{'filename': 'MINEIRO_71.jpg', 'split': 'test', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'cd035a6789d4fead29bcc9b3c176a8d60999e557c3744b7c5b0fac52ff5bdd67', 'n_annotations': '10', 'class_ids_present': '3', 'width': '960', 'height': '512'}",0,0,13,0,0,10,-1,-1,0.9220068454742432,7,0.24022684,0.24022684
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_58.jpg,test,COCO_RECORTE_58,COCO,"{'filename': 'COCO_RECORTE_58.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'f5d6da881bf7039bff97ea106fee42a5470d920580a79534077a11c9ab0e8d5a', 'n_annotations': '4', 'class_ids_present': '1', 'width': '512', 'height': '384'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_78.jpg,train,COCO_RECORTE_78,COCO,"{'filename': 'COCO_RECORTE_78.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1ab5602702f4cdc158fb1209f20b91b44c7f2c70e5829e0c893e977b506012dc', 'n_annotations': '3', 'class_ids_present': '1', 'width': '384', 'height': '512'}",0,4,0,0,3,0,-1,-1,0.9360841512680054,7,3.0472875e-06,3.0472875e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_57.jpg,test,MINADOR_57,MINADOR,"{'filename': 'MINADOR_57.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'cb710067a86549ae3bcb27171d8f8c76d51050bc9b1d7f0b68b684cc731aa60f', 'n_annotations': '6', 'class_ids_present': '3', 'width': '448', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_46.jpg,train,MINEIRO_46,MINEIRO,"{'filename': 'MINEIRO_46.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'a600467f3f92a6e6715138113f89f3fbcf1d4be20c3727b739fdf1a1279aeaf5', 'n_annotations': '5', 'class_ids_present': '3', 'width': '960', 'height': '448'}",0,0,6,0,0,5,-1,-1,0.8990227580070496,7,8.719308e-06,8.719308e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_23.jpg,train,ROYA_P_A_23,ROYA,"{'filename': 'ROYA_P_A_23.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '7519ab523db7c5eaa79dbd4408b0b07911f97fc4216b45239867da82ac5002b8', 'n_annotations': '16', 'class_ids_present': '0', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_103.jpg,val,COCO_M_A_103,COCO,"{'filename': 'COCO_M_A_103.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'e8f1b9b53b1a3560f7300463d86db2139b144dec7eca65c95ff623142bb09b4f', 'n_annotations': '17', 'class_ids_present': '0;1', 'width': '448', 'height': '960'}",16,0,0,3,14,0,-1,-1,0.9115304946899414,7,0.02333131,0.018146574
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_MA_44.jpg,test,ROYA_MA_44,ROYA,"{'filename': 'ROYA_MA_44.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '62a62bbb3e2c0e8d4e1101da8728540515864f947280e50d4085bbfb8b47855f', 'n_annotations': '21', 'class_ids_present': '0', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_88.jpg,train,SANAS_NUEVAS_88,SANAS,"{'filename': 'SANAS_NUEVAS_88.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '407495c5b05c72a83be9184e0b9353a99a85c98e7735027d14b63a51cc57dabc', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",21,0,0,0,0,0,-1,-1,0.9233875274658203,7,2.7150818e-06,2.7150818e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_20.jpg,test,MINEIRO_20,MINEIRO,"{'filename': 'MINEIRO_20.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '266eed9897b49eb8960e180140b634b4c0d422fe91ad670bb34b8e55a54db61c', 'n_annotations': '1', 'class_ids_present': '3', 'width': '960', 'height': '640'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_4.jpg,train,MINEIRO_4,MINEIRO,"{'filename': 'MINEIRO_4.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '1b40039b7a4059b117f8f3d547c26371fae1006f6df750aea02464efa972e70a', 'n_annotations': '2', 'class_ids_present': '3', 'width': '960', 'height': '448'}",0,0,1,0,0,2,-1,-1,0.8886076807975769,7,3.4877232e-06,2.4414062e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_593.jpg,test,SANAS_NUEVAS_593,SANAS,"{'filename': 'SANAS_NUEVAS_593.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '463f7542dc0aa61fabedf9669bd598896005d40a34073408f2760e98ae6c0392', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_398.jpg,train,SANAS_SOCORRO_398,SANAS,"{'filename': 'SANAS_SOCORRO_398.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '131aba36f686b2b8718e667743b945bdd11d46a0e307db3c3bcddcf8fa62b406', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.8679958581924438,7,4.3348834e-08,4.3348834e-08
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_65.jpg,train,COCO_P_A_65,COCO,"{'filename': 'COCO_P_A_65.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'b7023755f82bbbec62c1df269021c712c0345cce989ed112c114e5371eb1cacc', 'n_annotations': '10', 'class_ids_present': '1', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_286.jpg,val,SANAS_SOCORRO_286,SANAS,"{'filename': 'SANAS_SOCORRO_286.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '582f086099466c7d7640185cd7533f557affbbcd28b5f77af6a85493daa48875', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",0,10,0,0,0,0,-1,-1,0.879089891910553,7,0.8469716,0.6929768
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_43.jpg,test,SANAS_SOCORRO_43,SANAS,"{'filename': 'SANAS_SOCORRO_43.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '130c426c6e71c18283fdb416b3035d1f8ed3e99d5f641f22a546b1d3a3552b95', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_408.jpg,train,SANAS_SOCORRO_408,SANAS,"{'filename': 'SANAS_SOCORRO_408.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ffaca20b4a05a7745f5319ac678ed478771b435d984cb4931b8af8bc73202e77', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",0,0,0,0,0,0,-1,-1,0.9353235960006714,7,5.439476e-07,3.496806e-07
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_451.jpg,test,SANAS_NUEVAS_451,SANAS,"{'filename': 'SANAS_NUEVAS_451.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '7ea69845abee5dc3e40ff340b1fee28cd0bcb4d9d0660d94b4fb3c6c46753f2c', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_518.jpg,train,SANAS_NUEVAS_518,SANAS,"{'filename': 'SANAS_NUEVAS_518.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '8c0c4a2f64f61a2ba3af5f177a2a715749ee1fb4b5aadf996efd957c51b264ce', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",0,0,0,0,0,0,-1,-1,0.9494360089302063,7,0.00015380495,0.00015380495
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_6.jpg,test,MINADOR_6,MINADOR,"{'filename': 'MINADOR_6.jpg', 'split': 'test', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '063e5d9732de67cadfb757dcf003cdf9ad636a480c3388775944d87df763e472', 'n_annotations': '3', 'class_ids_present': '0;3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_80.jpg,train,ROYA_FONDO_80,ROYA,"{'filename': 'ROYA_FONDO_80.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'b0eacaae0bae6865abb8fb9cd75ceeba34459dd492d6a7ae6fc0d8ecc0169c69', 'n_annotations': '2', 'class_ids_present': '0', 'width': '960', 'height': '576'}",1,0,2,2,0,0,-1,-1,0.8805813193321228,7,4.2385526e-08,4.7683717e-08
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_355.jpg,test,SANAS_NUEVAS_355,SANAS,"{'filename': 'SANAS_NUEVAS_355.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '22c4f939cd9a9e0877d37e4f36606a77202ae3c601272a61cee7ee0b80d19bdc', 'n_annotations': '0', 'class_ids_present': '', 'width': '832', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_32.jpg,train,ROYA_MA_32,ROYA,"{'filename': 'ROYA_MA_32.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c973d62a159853d5282cd0befe0d6dd748ccd50461b3e33aed1df2ba088fa73c', 'n_annotations': '21', 'class_ids_present': '0', 'width': '960', 'height': '704'}",0,0,0,21,0,0,-1,-1,0.8878146409988403,7,4.045891e-08,3.4234464e-08
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_128.jpg,test,SANAS_NUEVAS_128,SANAS,"{'filename': 'SANAS_NUEVAS_128.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'bd471310ee0d255b4fce4d65ee72fa3bb0f62d21263478461dbeb2f6563e4df8', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_248.jpg,train,SANAS_NUEVAS_248,SANAS,"{'filename': 'SANAS_NUEVAS_248.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '9d6c8f94d364a2e8130d0d705c8e35eb5289635296820dc26481a676db323655', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",0,0,0,0,0,0,-1,-1,0.9305533170700073,7,0.0023322827,0.0023322827
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_135.jpg,train,SANAS_SOCORRO_135,SANAS,"{'filename': 'SANAS_SOCORRO_135.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'd5a8416b08ae2978739585b450b63ff80b5544888cef2b7f1bdb99a2baba0665', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '640'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_315.jpg,val,SANAS_NUEVAS_315,SANAS,"{'filename': 'SANAS_NUEVAS_315.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '29b0d6d3be83d38d3be86eb4176f798fd41a266de20c33b4901540d889343de4', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '832'}",0,0,0,0,0,0,-1,-1,0.9524753093719482,7,0.0005894667,0.0007663067
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_101.jpg,test,SANAS_NUEVAS_101,SANAS,"{'filename': 'SANAS_NUEVAS_101.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'defa567965dc0c1909bd77454cbb942024c019854e455db1504c6bcd733084f2', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_368.jpg,val,SANAS_SOCORRO_368,SANAS,"{'filename': 'SANAS_SOCORRO_368.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4975f2197c4c3d93be565ce7f0b4d4612e6b3f6cb0a82ec676dfb38daf85ce1f', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9175497889518738,7,0.0022925523,0.0020841383
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_8.jpg,train,MINEIRO_70,MINEIRO,"{'filename': 'MINEIRO_70.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '5ceccb27e7d8ad060ad1fd7fea0b17875514a61f54d7d162bbd40cd04e72ca13', 'n_annotations': '9', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_70.jpg,test,MINEIRO_8,MINEIRO,"{'filename': 'MINEIRO_8.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '3fd9cf718d4da72620c37cea4839dc10eda4e859c332d1ffc60e96ffe315f966', 'n_annotations': '13', 'class_ids_present': '3', 'width': '960', 'height': '448'}",0,0,9,0,0,13,12,18,0.9248917698860168,7,0.05417239,0.0619113
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_62.jpg,train,MINEIRO_155,MINEIRO,"{'filename': 'MINEIRO_155.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '954d53b2a0a1ad6b63c601fcbe8d8669afe2f5bbaf211d7850ecf7f550894ca5', 'n_annotations': '9', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_155.jpg,test,MINEIRO_62,MINEIRO,"{'filename': 'MINEIRO_62.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '319729b5ae7832db2a78399225217659a5f25519d7a6c774d05c59dd89bf4e22', 'n_annotations': '6', 'class_ids_present': '3', 'width': '512', 'height': '960'}",0,0,9,0,0,6,18,11,-1.0,7,0.009384815,0.009384815
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_84.jpg,train,MINADO_RECORTES_84,MINADO,"{'filename': 'MINADO_RECORTES_84.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '03b1ee4f58dc9a24f45593328fab9371f8ac660b378ffc5ed440f3e3308748b0', 'n_annotations': '3', 'class_ids_present': '3', 'width': '588', 'height': '485'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_46.jpg,val,MINADO_RECORTES_46,MINADO,"{'filename': 'MINADO_RECORTES_46.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '3ce3a0712bbd0038e5eada43839ea007f8c4f83f8db5fd3b359e224de4aead95', 'n_annotations': '3', 'class_ids_present': '3', 'width': '635', 'height': '504'}",0,0,3,0,0,3,-1,-1,0.8606412410736084,7,0.00043653548,0.000489897
